codigo_br,desc_item,codigo_pdm,desc_pdm,numeroCaracteristica,nomeCaracteristica,nomeValorCaracteristica,siglaUnidadeMedida
398703,"398703 - Medroxiprogesterona Acetato, Concentração:50 MG/ML, Forma Farmaceutica:Suspensão Injetável",361,Medroxiprogesterona Acetato,8,Forma Farmaceutica,Suspensão Injetável,NA
398702,"398702 - Medroxiprogesterona Acetato, Concentração:150 MG/ML, Forma Farmaceutica:Suspensão Injetável",361,Medroxiprogesterona Acetato,7,Concentração,150,MG/ML
398702,"398702 - Medroxiprogesterona Acetato, Concentração:150 MG/ML, Forma Farmaceutica:Suspensão Injetável",361,Medroxiprogesterona Acetato,8,Forma Farmaceutica,Suspensão Injetável,NA
306147,"306147 - Medroxiprogesterona Acetato, Apresentação:Associada Com Estradiol Valerato, Dosagem:10 Mg + 2 MG",361,Medroxiprogesterona Acetato,2,Apresentação,Associada Com Estradiol Valerato,NA
306147,"306147 - Medroxiprogesterona Acetato, Apresentação:Associada Com Estradiol Valerato, Dosagem:10 Mg + 2 MG",361,Medroxiprogesterona Acetato,3,Dosagem,10 Mg + 2,MG
292228,"292228 - Medroxiprogesterona Acetato, Dosagem:150 MG/ML, Forma Farmacêutica:Solução Injetável",361,Medroxiprogesterona Acetato,3,Dosagem,150,MG/ML
292228,"292228 - Medroxiprogesterona Acetato, Dosagem:150 MG/ML, Forma Farmacêutica:Solução Injetável",361,Medroxiprogesterona Acetato,6,Forma Farmacêutica,Solução Injetável,NA
292227,"292227 - Medroxiprogesterona Acetato, Dosagem:50 MG/ML, Forma Farmacêutica:Solução Injetável",361,Medroxiprogesterona Acetato,3,Dosagem,50,MG/ML
292227,"292227 - Medroxiprogesterona Acetato, Dosagem:50 MG/ML, Forma Farmacêutica:Solução Injetável",361,Medroxiprogesterona Acetato,6,Forma Farmacêutica,Solução Injetável,NA
271445,"271445 - Medroxiprogesterona Acetato, Dosagem:10 MG",361,Medroxiprogesterona Acetato,3,Dosagem,10,MG
271444,"271444 - Medroxiprogesterona Acetato, Dosagem:2,5 MG",361,Medroxiprogesterona Acetato,3,Dosagem,"2,5",MG
267309,"267309 - Medroxiprogesterona Acetato, Dosagem:5 MG",361,Medroxiprogesterona Acetato,3,Dosagem,5,MG
625539,"625539 - Medroxiprogesterona Acetato, Concentração:160 MG/ML, Forma Farmaceutica:Suspensão Injetável, Adicional:Seringa Preenchida",361,Medroxiprogesterona Acetato,7,Concentração,160,MG/ML
625539,"625539 - Medroxiprogesterona Acetato, Concentração:160 MG/ML, Forma Farmaceutica:Suspensão Injetável, Adicional:Seringa Preenchida",361,Medroxiprogesterona Acetato,8,Forma Farmaceutica,Suspensão Injetável,NA
625539,"625539 - Medroxiprogesterona Acetato, Concentração:160 MG/ML, Forma Farmaceutica:Suspensão Injetável, Adicional:Seringa Preenchida",361,Medroxiprogesterona Acetato,9,Adicional,Seringa Preenchida,NA
618986,"618986 - Atropina Sulfato, Concentração:0,025%, Forma Farmaceutica:Solução Oftálmica, Adicional:Formulação Especialmente Manipulada",355,Atropina Sulfato,7,Concentração,"0,025%",NA
618986,"618986 - Atropina Sulfato, Concentração:0,025%, Forma Farmaceutica:Solução Oftálmica, Adicional:Formulação Especialmente Manipulada",355,Atropina Sulfato,8,Forma Farmaceutica,Solução Oftálmica,NA
618986,"618986 - Atropina Sulfato, Concentração:0,025%, Forma Farmaceutica:Solução Oftálmica, Adicional:Formulação Especialmente Manipulada",355,Atropina Sulfato,9,Adicional,Formulação Especialmente Manipulada,NA
478760,"478760 - Atropina Sulfato, Concentração:1 MG/ML, Forma Farmaceutica:Solução Injetável",355,Atropina Sulfato,7,Concentração,1,MG/ML
478760,"478760 - Atropina Sulfato, Concentração:1 MG/ML, Forma Farmaceutica:Solução Injetável",355,Atropina Sulfato,8,Forma Farmaceutica,Solução Injetável,NA
433795,"433795 - Atropina Sulfato, Concentração:2 MG/ML, Forma Farmaceutica:Solução Injetável",355,Atropina Sulfato,7,Concentração,2,MG/ML
433795,"433795 - Atropina Sulfato, Concentração:2 MG/ML, Forma Farmaceutica:Solução Injetável",355,Atropina Sulfato,8,Forma Farmaceutica,Solução Injetável,NA
277934,"277934 - Atropina Sulfato, Dosagem:0,50 MG/ML, Uso:Solução Injetável",355,Atropina Sulfato,4,Dosagem,"0,50",MG/ML
277934,"277934 - Atropina Sulfato, Dosagem:0,50 MG/ML, Uso:Solução Injetável",355,Atropina Sulfato,5,Uso,Solução Injetável,NA
271051,"271051 - Atropina Sulfato, Dosagem:10 MG/ML, Uso:Solução Oftálmica",355,Atropina Sulfato,4,Dosagem,10,MG/ML
271051,"271051 - Atropina Sulfato, Dosagem:10 MG/ML, Uso:Solução Oftálmica",355,Atropina Sulfato,5,Uso,Solução Oftálmica,NA
271050,"271050 - Atropina Sulfato, Dosagem:5 MG/ML, Uso:Solução Oftálmica",355,Atropina Sulfato,4,Dosagem,5,MG/ML
271050,"271050 - Atropina Sulfato, Dosagem:5 MG/ML, Uso:Solução Oftálmica",355,Atropina Sulfato,5,Uso,Solução Oftálmica,NA
268214,"268214 - Atropina Sulfato, Dosagem:0,25 MG/ML, Uso:Solução Injetável",355,Atropina Sulfato,4,Dosagem,"0,25",MG/ML
268214,"268214 - Atropina Sulfato, Dosagem:0,25 MG/ML, Uso:Solução Injetável",355,Atropina Sulfato,5,Uso,Solução Injetável,NA
311143,"311143 - Benzoato De Benzila, Dosagem:100 MG/G, Forma Farmacêutica:Sabonete",356,Benzoato De Benzila,3,Dosagem,100,MG/G
311143,"311143 - Benzoato De Benzila, Dosagem:100 MG/G, Forma Farmacêutica:Sabonete",356,Benzoato De Benzila,6,Forma Farmacêutica,Sabonete,NA
308726,"308726 - Benzoato De Benzila, Dosagem:25%, Forma Farmacêutica:Emulsão Tópica",356,Benzoato De Benzila,3,Dosagem,25%,NA
308726,"308726 - Benzoato De Benzila, Dosagem:25%, Forma Farmacêutica:Emulsão Tópica",356,Benzoato De Benzila,6,Forma Farmacêutica,Emulsão Tópica,NA
618326,"618326 - Albendazol, Concentração:200 MG, Forma Farmaceutica:Comprimido Mastigável",350,Albendazol,7,Concentração,200,MG
618326,"618326 - Albendazol, Concentração:200 MG, Forma Farmaceutica:Comprimido Mastigável",350,Albendazol,8,Forma Farmaceutica,Comprimido Mastigável,NA
459822,"459822 - Albendazol, Concentração:400 MG, Forma Farmaceutica:Comprimido Mastigável",350,Albendazol,7,Concentração,400,MG
459822,"459822 - Albendazol, Concentração:400 MG, Forma Farmaceutica:Comprimido Mastigável",350,Albendazol,8,Forma Farmaceutica,Comprimido Mastigável,NA
269628,"269628 - Albendazol, Dosagem:200 MG",350,Albendazol,3,Dosagem,200,MG
267507,"267507 - Albendazol, Dosagem:40 MG/ML, Uso:Suspensão Oral",350,Albendazol,3,Dosagem,40,MG/ML
267507,"267507 - Albendazol, Dosagem:40 MG/ML, Uso:Suspensão Oral",350,Albendazol,5,Uso,Suspensão Oral,NA
267506,"267506 - Albendazol, Dosagem:400 MG",350,Albendazol,3,Dosagem,400,MG
626936,"626936 - Ácido Fólico, Concentração:50 MCG/ML, Forma Farmaceutica:Solução Oral, Característica Adicional:Formulação Especialmente Manipulada",354,Ácido Fólico,6,Concentração,50,MCG/ML
626936,"626936 - Ácido Fólico, Concentração:50 MCG/ML, Forma Farmaceutica:Solução Oral, Característica Adicional:Formulação Especialmente Manipulada",354,Ácido Fólico,7,Forma Farmaceutica,Solução Oral,NA
626936,"626936 - Ácido Fólico, Concentração:50 MCG/ML, Forma Farmaceutica:Solução Oral, Característica Adicional:Formulação Especialmente Manipulada",354,Ácido Fólico,8,Característica Adicional,Formulação Especialmente Manipulada,NA
621834,"621834 - Ácido Fólico, Concentração:Cerca De 7 MG/ML, Forma Farmaceutica:Solução Oral - Gotas",354,Ácido Fólico,6,Concentração,Cerca De 7,MG/ML
621834,"621834 - Ácido Fólico, Concentração:Cerca De 7 MG/ML, Forma Farmaceutica:Solução Oral - Gotas",354,Ácido Fólico,7,Forma Farmaceutica,Solução Oral - Gotas,NA
607789,"607789 - Ácido Fólico, Composição:Associado Ao Inositol, Concentração:200 Mcg + 2 G, Forma Farmaceutica:Pó Oral",354,Ácido Fólico,3,Composição,Associado Ao Inositol,NA
607789,"607789 - Ácido Fólico, Composição:Associado Ao Inositol, Concentração:200 Mcg + 2 G, Forma Farmaceutica:Pó Oral",354,Ácido Fólico,6,Concentração,200 Mcg + 2,G
607789,"607789 - Ácido Fólico, Composição:Associado Ao Inositol, Concentração:200 Mcg + 2 G, Forma Farmaceutica:Pó Oral",354,Ácido Fólico,7,Forma Farmaceutica,Pó Oral,NA
486859,"486859 - Ácido Fólico, Composição:Associado Ao Ferro E Vit. B12, Concentração:5 Mg + 41,66 Mg + 15 MCG",354,Ácido Fólico,3,Composição,Associado Ao Ferro E Vit. B12,NA
486859,"486859 - Ácido Fólico, Composição:Associado Ao Ferro E Vit. B12, Concentração:5 Mg + 41,66 Mg + 15 MCG",354,Ácido Fólico,6,Concentração,"5 Mg + 41,66 Mg + 15",MCG
480359,"480359 - Ácido Fólico, Composição:Associado Ao Ferro Aminoácido Quelato, Concentração:0,5 Mg + 15 MG/ML, Forma Farmaceutica:Solução Oral",354,Ácido Fólico,3,Composição,Associado Ao Ferro Aminoácido Quelato,NA
480359,"480359 - Ácido Fólico, Composição:Associado Ao Ferro Aminoácido Quelato, Concentração:0,5 Mg + 15 MG/ML, Forma Farmaceutica:Solução Oral",354,Ácido Fólico,6,Concentração,"0,5 Mg + 15",MG/ML
480359,"480359 - Ácido Fólico, Composição:Associado Ao Ferro Aminoácido Quelato, Concentração:0,5 Mg + 15 MG/ML, Forma Farmaceutica:Solução Oral",354,Ácido Fólico,7,Forma Farmaceutica,Solução Oral,NA
467580,"467580 - Ácido Fólico, Concentração:1 MG, Característica Adicional:Formulação Especialmente Manipulada",354,Ácido Fólico,6,Concentração,1,MG
467580,"467580 - Ácido Fólico, Concentração:1 MG, Característica Adicional:Formulação Especialmente Manipulada",354,Ácido Fólico,8,Característica Adicional,Formulação Especialmente Manipulada,NA
466952,"466952 - Ácido Fólico, Concentração:1 MG/ML, Forma Farmaceutica:Solução Oral, Característica Adicional:Formulação Especialmente Manipulada",354,Ácido Fólico,6,Concentração,1,MG/ML
466952,"466952 - Ácido Fólico, Concentração:1 MG/ML, Forma Farmaceutica:Solução Oral, Característica Adicional:Formulação Especialmente Manipulada",354,Ácido Fólico,7,Forma Farmaceutica,Solução Oral,NA
466952,"466952 - Ácido Fólico, Concentração:1 MG/ML, Forma Farmaceutica:Solução Oral, Característica Adicional:Formulação Especialmente Manipulada",354,Ácido Fólico,8,Característica Adicional,Formulação Especialmente Manipulada,NA
448601,"448601 - Ácido Fólico, Composição:Associado Ao Ferro, Concentração:5 Mg + 30 MG",354,Ácido Fólico,3,Composição,Associado Ao Ferro,NA
448601,"448601 - Ácido Fólico, Composição:Associado Ao Ferro, Concentração:5 Mg + 30 MG",354,Ácido Fólico,6,Concentração,5 Mg + 30,MG
436731,"436731 - Ácido Fólico, Concentração:2 MG",354,Ácido Fólico,6,Concentração,2,MG
435720,"435720 - Ácido Fólico, Composição:Associado Ao Acetato De Dextroalfatocoferol, Concentração:400 Mcg + 10 MG",354,Ácido Fólico,3,Composição,Associado Ao Acetato De Dextroalfatocoferol,NA
435720,"435720 - Ácido Fólico, Composição:Associado Ao Acetato De Dextroalfatocoferol, Concentração:400 Mcg + 10 MG",354,Ácido Fólico,6,Concentração,400 Mcg + 10,MG
434128,"434128 - Ácido Fólico, Composição:Associado Ao Acetato De Racealfatocoferol, Concentração:800 Mcg + 20 MG",354,Ácido Fólico,3,Composição,Associado Ao Acetato De Racealfatocoferol,NA
434128,"434128 - Ácido Fólico, Composição:Associado Ao Acetato De Racealfatocoferol, Concentração:800 Mcg + 20 MG",354,Ácido Fólico,6,Concentração,800 Mcg + 20,MG
421665,"421665 - Ácido Fólico, Composição:Associado Ao Ferro Aminoácido Quelato, Concentração:0,2mg + 30 MG/ML, Forma Farmaceutica:Solução Oral - Gotas",354,Ácido Fólico,3,Composição,Associado Ao Ferro Aminoácido Quelato,NA
421665,"421665 - Ácido Fólico, Composição:Associado Ao Ferro Aminoácido Quelato, Concentração:0,2mg + 30 MG/ML, Forma Farmaceutica:Solução Oral - Gotas",354,Ácido Fólico,6,Concentração,"0,2mg + 30",MG/ML
421665,"421665 - Ácido Fólico, Composição:Associado Ao Ferro Aminoácido Quelato, Concentração:0,2mg + 30 MG/ML, Forma Farmaceutica:Solução Oral - Gotas",354,Ácido Fólico,7,Forma Farmaceutica,Solução Oral - Gotas,NA
393804,"393804 - Ácido Fólico, Composição:Associado Ao Ferro Aminoácido Quelato, Concentração:0,2mg + 250 MG/ML, Forma Farmaceutica:Suspensão Oral - Gotas",354,Ácido Fólico,3,Composição,Associado Ao Ferro Aminoácido Quelato,NA
393804,"393804 - Ácido Fólico, Composição:Associado Ao Ferro Aminoácido Quelato, Concentração:0,2mg + 250 MG/ML, Forma Farmaceutica:Suspensão Oral - Gotas",354,Ácido Fólico,6,Concentração,"0,2mg + 250",MG/ML
393804,"393804 - Ácido Fólico, Composição:Associado Ao Ferro Aminoácido Quelato, Concentração:0,2mg + 250 MG/ML, Forma Farmaceutica:Suspensão Oral - Gotas",354,Ácido Fólico,7,Forma Farmaceutica,Suspensão Oral - Gotas,NA
393803,"393803 - Ácido Fólico, Concentração:5 MG/ML, Forma Farmaceutica:Solução Oral - Gotas",354,Ácido Fólico,6,Concentração,5,MG/ML
393803,"393803 - Ácido Fólico, Concentração:5 MG/ML, Forma Farmaceutica:Solução Oral - Gotas",354,Ácido Fólico,7,Forma Farmaceutica,Solução Oral - Gotas,NA
393800,"393800 - Ácido Fólico, Concentração:0,4 MG/ML, Forma Farmaceutica:Solução Oral",354,Ácido Fólico,6,Concentração,"0,4",MG/ML
393800,"393800 - Ácido Fólico, Concentração:0,4 MG/ML, Forma Farmaceutica:Solução Oral",354,Ácido Fólico,7,Forma Farmaceutica,Solução Oral,NA
278489,"278489 - Ácido Fólico, Dosagem:0,2 MG/ML, Uso:Solução Oral - Gotas",354,Ácido Fólico,4,Dosagem,"0,2",MG/ML
278489,"278489 - Ácido Fólico, Dosagem:0,2 MG/ML, Uso:Solução Oral - Gotas",354,Ácido Fólico,5,Uso,Solução Oral - Gotas,NA
267503,"267503 - Ácido Fólico, Dosagem:5 MG",354,Ácido Fólico,4,Dosagem,5,MG
402117,"402117 - Peróxido De Hidrogênio (Água Oxigenada), Concentração:40 Volumes",460,Peróxido De Hidrogênio (Água Oxigenada),5,Concentração,40 Volumes,NA
317007,"317007 - Peróxido De Hidrogênio (Água Oxigenada), Concentração:200 Volumes",460,Peróxido De Hidrogênio (Água Oxigenada),5,Concentração,200 Volumes,NA
301594,"301594 - Peróxido De Hidrogênio (Água Oxigenada), Concentração:90 Volumes",460,Peróxido De Hidrogênio (Água Oxigenada),5,Concentração,90 Volumes,NA
278441,"278441 - Peróxido De Hidrogênio (Água Oxigenada), Tipo:30 Volumes",460,Peróxido De Hidrogênio (Água Oxigenada),2,Tipo,30 Volumes,NA
278440,"278440 - Peróxido De Hidrogênio (Água Oxigenada), Tipo:20 Volumes",460,Peróxido De Hidrogênio (Água Oxigenada),2,Tipo,20 Volumes,NA
277319,"277319 - Peróxido De Hidrogênio (Água Oxigenada), Tipo:10 Volumes",460,Peróxido De Hidrogênio (Água Oxigenada),2,Tipo,10 Volumes,NA
271748,"271748 - Benciclano, Dosagem:200 MG",1248,Benciclano,4,Dosagem,200,MG
271747,"271747 - Benciclano, Dosagem:100 MG",1248,Benciclano,4,Dosagem,100,MG
409539,"409539 - Benznidazol, Concentração:12,5 MG",1252,Benznidazol,5,Concentração,"12,5",MG
268953,"268953 - Benznidazol, Dosagem:100 MG",1252,Benznidazol,4,Dosagem,100,MG
308729,"308729 - Bezafibrato, Dosagem:400 MG, Forma Farmacêutica:Desintegração Lenta",1254,Bezafibrato,4,Dosagem,400,MG
308729,"308729 - Bezafibrato, Dosagem:400 MG, Forma Farmacêutica:Desintegração Lenta",1254,Bezafibrato,5,Forma Farmacêutica,Desintegração Lenta,NA
267077,"267077 - Bezafibrato, Dosagem:200 MG",1254,Bezafibrato,4,Dosagem,200,MG
628717,"628717 - Bicarbonato De Sódio, Composição:Associado Com Ácido Cítrico E Carbonato De Sódio, Concentração:2,15 G + 2,15 G + 0,50 G, Forma Farmacêutica:Pó Efervescente",1249,Bicarbonato De Sódio,1,Composição,Associado Com Ácido Cítrico E Carbonato De Sódio,NA
628717,"628717 - Bicarbonato De Sódio, Composição:Associado Com Ácido Cítrico E Carbonato De Sódio, Concentração:2,15 G + 2,15 G + 0,50 G, Forma Farmacêutica:Pó Efervescente",1249,Bicarbonato De Sódio,5,Concentração,"2,15 G + 2,15 G + 0,50",G
628717,"628717 - Bicarbonato De Sódio, Composição:Associado Com Ácido Cítrico E Carbonato De Sódio, Concentração:2,15 G + 2,15 G + 0,50 G, Forma Farmacêutica:Pó Efervescente",1249,Bicarbonato De Sódio,8,Forma Farmacêutica,Pó Efervescente,NA
617051,"617051 - Bicarbonato De Sódio, Concentração:650 G, Forma Farmacêutica:Em Pó",1249,Bicarbonato De Sódio,5,Concentração,650,G
617051,"617051 - Bicarbonato De Sódio, Concentração:650 G, Forma Farmacêutica:Em Pó",1249,Bicarbonato De Sódio,8,Forma Farmacêutica,Em Pó,NA
617050,"617050 - Bicarbonato De Sódio, Concentração:900 G, Forma Farmacêutica:Em Pó",1249,Bicarbonato De Sódio,5,Concentração,900,G
617050,"617050 - Bicarbonato De Sódio, Concentração:900 G, Forma Farmacêutica:Em Pó",1249,Bicarbonato De Sódio,8,Forma Farmacêutica,Em Pó,NA
469047,"469047 - Bicarbonato De Sódio, Concentração:250 MG, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,5,Concentração,250,MG
469047,"469047 - Bicarbonato De Sódio, Concentração:250 MG, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,9,Característica Adicional,Especialmente Manipulado,NA
465021,"465021 - Bicarbonato De Sódio, Concentração:500 MG, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,5,Concentração,500,MG
465021,"465021 - Bicarbonato De Sódio, Concentração:500 MG, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,9,Característica Adicional,Especialmente Manipulado,NA
461111,"461111 - Bicarbonato De Sódio, Concentração:8,40%, Forma Farmacêutica:Uso Oral, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,5,Concentração,"8,40%",NA
461111,"461111 - Bicarbonato De Sódio, Concentração:8,40%, Forma Farmacêutica:Uso Oral, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,8,Forma Farmacêutica,Uso Oral,NA
461111,"461111 - Bicarbonato De Sódio, Concentração:8,40%, Forma Farmacêutica:Uso Oral, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,9,Característica Adicional,Especialmente Manipulado,NA
458253,"458253 - Bicarbonato De Sódio, Concentração:5%, Forma Farmacêutica:Solução Injetável",1249,Bicarbonato De Sódio,5,Concentração,5%,NA
458253,"458253 - Bicarbonato De Sódio, Concentração:5%, Forma Farmacêutica:Solução Injetável",1249,Bicarbonato De Sódio,8,Forma Farmacêutica,Solução Injetável,NA
456799,"456799 - Bicarbonato De Sódio, Concentração:40%, Forma Farmacêutica:Solução Tópica, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,5,Concentração,40%,NA
456799,"456799 - Bicarbonato De Sódio, Concentração:40%, Forma Farmacêutica:Solução Tópica, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,8,Forma Farmacêutica,Solução Tópica,NA
456799,"456799 - Bicarbonato De Sódio, Concentração:40%, Forma Farmacêutica:Solução Tópica, Característica Adicional:Especialmente Manipulado",1249,Bicarbonato De Sódio,9,Característica Adicional,Especialmente Manipulado,NA
394088,"394088 - Bicarbonato De Sódio, Concentração:8,40%, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",1249,Bicarbonato De Sódio,5,Concentração,"8,40%",NA
394088,"394088 - Bicarbonato De Sódio, Concentração:8,40%, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",1249,Bicarbonato De Sódio,8,Forma Farmacêutica,Solução Injetável,NA
394088,"394088 - Bicarbonato De Sódio, Concentração:8,40%, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",1249,Bicarbonato De Sódio,9,Característica Adicional,Em Sistema Fechado,NA
