codigo_pdm,codigo_br,nome_item,embedding
19871,474521,"brivaracetam, concentração:10 mg/ml, forma farmacêutica:solução oral","[-0.02901079 -0.01514108 -0.00711677 ...  0.04232069 -0.00333169
  0.02409741]"
19872,474522,"fremanezumabe, concentração:150 mg/ml, forma farmacêutica:solução injetável, adicional:seringa preenchida","[-0.00568547 -0.00102492 -0.00198072 ...  0.02319487  0.02535442
 -0.00081024]"
8428,474523,"insulina, origem:humana, tipo:ação rápida, concentração:4 u/dose, forma farmaceutica:pó p/ inalação, caracteristica adicional:com aplicador","[ 0.00082911  0.05214043  0.03865312 ...  0.03260482 -0.01627804
 -0.03821336]"
8428,474524,"insulina, origem:humana, tipo:ação rápida, concentração:8 u/dose, forma farmaceutica:pó p/ inalação, caracteristica adicional:com aplicador","[ 0.00180102  0.0320712   0.0342219  ...  0.03121914 -0.01139753
 -0.032393  ]"
8428,474525,"insulina, origem:humana, tipo:ação rápida, concentração:12 u/dose, forma farmaceutica:pó p/ inalação, caracteristica adicional:com aplicador","[-0.00614236  0.03383014  0.03248406 ...  0.03070741 -0.01417668
 -0.03564262]"
8428,474526,"insulina, origem:humana, tipo:ação rápida, concentração:4 u/dose + 8 u/dose, forma farmaceutica:pó p/ inalação, caracteristica adicional:com aplicador, adicionais:c/ refis individuais","[ 8.2165476e-05  4.4238262e-02  4.0043853e-02 ...  2.4985008e-02
 -1.6398121e-02 -2.6975757e-02]"
2595,474528,"antígeno, tipo *:ovoalbumina, aplicação*:p/ teste de puntura, aspecto físico*:líquido","[ 0.03045556  0.03997386  0.00042036 ...  0.00117412 -0.00871971
 -0.01730041]"
8428,474529,"insulina, origem:humana, tipo:ação rápida, concentração:8 u/dose + 12 u/dose, forma farmaceutica:pó p/ inalação, caracteristica adicional:com aplicador, adicionais:c/ refis individuais","[-0.00438436  0.03137182  0.03651536 ...  0.02492389 -0.01429898
 -0.02669616]"
10082,474615,"nifedipino, concentração:0,2%, forma farmacêutica:pomada, característica adicional:formulação especialmente manipulada","[-0.01371732 -0.05861073  0.02962022 ...  0.03278851  0.02028168
  0.00480644]"
1872,474741,"ácido ascórbico, concentração:500 mg, forma farmaceutica:liberação prolongada","[ 0.02866818 -0.02039888  0.033962   ...  0.01847644 -0.00048267
  0.02946974]"
1872,474742,"ácido ascórbico, concentração:1 g","[ 0.04293459 -0.01039627  0.02900312 ...  0.00656773  0.02277673
  0.0240413 ]"
19874,474743,"apremilaste, concentração:30 mg","[ 0.02970827 -0.06970159  0.00966588 ...  0.02087367  0.00011135
  0.01943306]"
19874,474744,"apremilaste, concentração:10 mg + 20 mg + 30 mg, forma farmacêutica:comprimidos a + b + c","[ 0.02993627 -0.067634    0.00681441 ...  0.01869969  0.00991553
  0.0278334 ]"
16000,474745,"belimumabe, concentração*:200 mg/ml, forma farmacêutica:solução injetável, adicional:seringa preenchida","[-0.08066633  0.00452447  0.02005075 ...  0.01810524  0.028497
 -0.00090759]"
19875,474747,"tróspio, composição:cloreto, concentração:15 mg","[ 0.02390105 -0.00917534 -0.00713173 ... -0.0020711  -0.03376017
  0.03802732]"
19875,474748,"tróspio, composição:cloreto, concentração:30 mg","[ 0.01879289 -0.01312085 -0.01420728 ...  0.00893864 -0.03165075
  0.03849521]"
17708,474749,"dipirona sódica, concentração:1 g, forma farmacêutica:comprimido efervescente","[-0.01396486 -0.04123403  0.05612032 ...  0.02694037 -0.02176246
 -0.00220159]"
18806,474855,"dimercaprol, concentração:150 mg, adicional:especialmente manipulado","[-0.02767181 -0.0682239   0.0744719  ...  0.03631657 -0.02699059
  0.04252242]"
14625,474857,"etilenodiaminotetracético cálcico, concentração:250 mg, característica adicional:especialmente manipulada","[-0.00507263  0.0136853   0.02391254 ...  0.04250958  0.00852405
  0.05966233]"
19878,474938,"voretigeno neparvoveque, concentração:5 x 10 µ12 gv/ml, forma farmacêutica:injetável","[ 0.02127321 -0.01774318  0.00211028 ...  0.05495739  0.02836039
 -0.01234627]"
12998,475000,"triptorrelina, composição:sal embonato, concentração:22,5 mg, forma farmaceutica:pó liófilo p/ injetável + diluente, características adicionais:liberação prolongada","[-0.06152432 -0.06056234  0.00578535 ...  0.0038748  -0.03506773
 -0.00426295]"
12269,475031,"somatropina, concentração:30 ui, forma farmaceutica:pó liófilo p/ injetável + diluente","[-0.02850286 -0.05758544 -0.01697914 ...  0.02785605  0.01787036
  0.00959335]"
15458,475096,"vacina, composição 1:covid-19 (coronavírus, sars-cov-2), forma farmacêutica 1:injetável","[ 0.00131067  0.01184248  0.04744551 ...  0.03071955 -0.0034123
 -0.02357637]"
17907,475934,"sulfato de zinco, concentração:50 mg, característica adicional:formulação especialmente manipulada","[ 0.00677594  0.00310582  0.00558725 ... -0.05691784 -0.00028883
  0.01675861]"
19889,475935,"bedaquilina, concentração:100 mg","[ 0.03131301 -0.0644152  -0.02702584 ... -0.00849749 -0.00440815
  0.00464035]"
19890,475936,"delamanida, concentração:50 mg","[ 0.01018654 -0.00071111  0.02053641 ...  0.0006829   0.02375446
 -0.01429844]"
2031,475967,"daratumumabe, concentração:120 mg/ml, forma farmacêutica:solução injetável","[-0.02493829 -0.03547128  0.00698634 ...  0.03819238  0.01922241
 -0.0273401 ]"
8810,476284,"levonorgestrel, concentração:19,5 mg, características adicionais:sistema intra-uterino, com insertor","[-0.02272155 -0.01758612 -0.02664961 ...  0.05758568 -0.04874036
  0.0097166 ]"
19892,476395,"lubiprostona, concentração:8 mcg","[-0.01026317 -0.03534133 -0.025145   ...  0.01394499 -0.00632139
  0.0480797 ]"
8209,476397,"hialuronato de sódio, quantidade motores:3 mg/ml, forma farmacêutica:solução oftálmica","[ 0.01321685 -0.02010895  0.01887759 ...  0.03688506  0.02713621
 -0.00121677]"
19893,476468,"gilteritinibe, composição:hemifumarato, concentração:40 mg","[-0.03542444  0.00125962 -0.01557429 ...  0.02873294  0.00415587
  0.00218984]"
2411,476553,"anlodipino besilato, composição:associado ao perindopril arginina, concentraçao:10 mg + 14 mg","[-0.0428     -0.03063847  0.02114423 ...  0.03795891 -0.0061655
  0.0279466 ]"
14471,476614,"tacrolimo, concentração:0,03%, forma farmaceutica:colírio, características adicionais:formulação especialmente manipulada","[ 0.00898088 -0.01259569  0.04642535 ...  0.02510772 -0.01071509
 -0.01501322]"
15398,476787,"multivitaminas, composição de vitaminas:vits: a, b1, b2, b3, b5, b6, b12, d, composição de sais minerais:minerais: cu, fe, k, mg, zn, forma farmacêutica 1:solução oral","[-0.00917108 -0.01471    -0.02117877 ...  0.03378038 -0.01398233
 -0.00792177]"
19895,476800,"isavuconazônio, concentração:100 mg","[ 0.05380152 -0.01510603  0.00097669 ...  0.00673628 -0.01185275
  0.01627032]"
1612,476822,"rivaroxabana, concentração:2,5 mg","[ 0.02113325 -0.03016875  0.01290942 ...  0.0404032   0.00885624
  0.0282138 ]"
18272,476830,"aripiprazol, concentração:20 mg/ml, forma farmacêutica:suspensão oral - gotas","[ 0.01873802 -0.02405398  0.06868608 ...  0.03494829 -0.02802393
  0.02518335]"
3182,476833,"metiltionínio cloreto, concentração:0,01%, forma farmacêutica:solução aquosa, característica adicional:seringa preenchida","[-0.02639673  0.00719482 -0.01412777 ...  0.04143332  0.01448907
 -0.02154836]"
18455,477040,"extrato medicinal, princípio ativo:aloe vera (l.) burm f., concentração:100 mg/g, forma farmacêutica:creme, característica adicional:formulação especialmente manipulada","[-0.00415377 -0.00933189 -0.00144091 ...  0.04141281  0.03130638
 -0.03359621]"
17759,477064,"ácido bórico, concentração:3%, forma farmaceutica:solução, característica adicional:especialmente manipulado","[ 0.05506734 -0.00752637  0.04325366 ...  0.03311432 -0.01441712
  0.0006903 ]"
18455,477065,"extrato medicinal, princípio ativo:benjoim, composição:styrax tokinensis, concentração:20%, forma farmacêutica:tintura","[ 0.02414135 -0.0156956  -0.02322292 ... -0.02408186 -0.00443195
 -0.00395316]"
18302,477128,"ezetimiba, composição:associado à rosuvastatina, concentração:10mg + 20 mg","[ 0.07986107 -0.02582504 -0.00218613 ...  0.03525746  0.02795709
 -0.00117808]"
18239,477319,"carvão ativado, forma farmacêutica:em pó, características adicionais:formulação especialmente manipulada","[ 0.0329852  -0.02813821  0.02241318 ...  0.00103374  0.0075637
  0.00596687]"
19899,477410,"upadacitinibe, concentração:15 mg, características adicionais:liberação prolongada","[ 0.02111698 -0.03927587 -0.04517363 ...  0.00646031 -0.00514087
  0.00606091]"
17907,477456,"sulfato de zinco, concentração:66 mg, característica adicional:formulação especialmente manipulada","[ 0.0098158  -0.00665141  0.00912834 ... -0.03512548 -0.00847271
  0.02175383]"
10035,477467,"biotina, concentração:5 mg, forma farmacêutica:na forma oral sólida, característica adicional:formulação especialmente manipulada","[ 0.01481819 -0.05393086  0.01446334 ...  0.00542537 -0.03137001
 -0.02084366]"
19859,477470,"dinutuximabe, concentração:3,5 mg/ml, forma farmacêutica:solução injetável","[-0.02704333 -0.02778202  0.00710208 ...  0.07817377  0.01930008
 -0.01579853]"
5206,477746,"metformina cloridrato, composição:associada à dapagliflozina, concentração:500 mg + 10 mg, forma farmacêutica:ação prolongada","[-0.03755472 -0.01478074  0.00688584 ...  0.0550009  -0.01575395
  0.0143342 ]"
19903,477830,"belinostate, concentração:500 mg, forma farmacêutica:injetável","[-0.03068208  0.03227258 -0.00500283 ...  0.02311356  0.03245314
  0.00302571]"
19904,477844,"armodafinila, concentração:250 mg","[ 0.00117102 -0.05031731 -0.00135345 ...  0.03544991  0.02324949
  0.01311287]"
19904,477845,"armodafinila, concentração:150 mg","[ 0.01425286 -0.05512166 -0.00420189 ...  0.03176461  0.01307067
  0.00803752]"
19905,477846,"brolucizumabe, concentração:120 mg/ml, forma farmacêutica:solução injetável intra-ocular","[-0.0346614  -0.0033725  -0.00522947 ...  0.04510843  0.02371467
  0.01130547]"
19810,477847,"erenumabe, concentração:140 mg/ml, forma farmacêutica:solução injetável, características adicionais:seringa preenchida","[-0.03169925  0.00562032  0.01739488 ...  0.02565112  0.01130191
  0.00461524]"
11275,477861,"fluticasona, composição:associada ao umeclidínio e vilanterol, concentração:100 mcg/dose + 62,5 mcg/dose + 25 mcg/dose, forma farmacêutica:pó para inalação, adicional:com inalador","[-0.02861797  0.00849668 -0.00202801 ...  0.05979474 -0.02281751
  0.01700608]"
18640,477885,"sofosbuvir, composição:associado ao velpatasvir e voxilaprevir, concentração:400 mg + 100 mg + 100 mg","[ 0.06060336 -0.05622822 -0.00134758 ...  0.0298437  -0.00567521
  0.03368988]"
6035,477910,"dapsona ( dds ), concentração:100 mg, adicional:formulação especialmente manipulada","[-0.00704331 -0.05962469  0.02772535 ...  0.00112705 -0.02233818
  0.02903204]"
6078,477911,"piridoxina, composição:cloridrato, concentração:40 mg, adicional:formulação especialmente manipulada","[-0.05402881 -0.02218802  0.00564793 ... -0.00884465 -0.03585256
  0.04088294]"
6078,477912,"piridoxina, composição:cloridrato, concentração:100 mg, adicional:formulação especialmente manipulada","[-0.04842936 -0.01965281 -0.00983589 ... -0.00583438 -0.03461749
  0.04387413]"
14231,477937,"cisatracúrio besilato, concentração:10 mg, forma farmaceutica:injetável","[-0.00134086 -0.01532798  0.04396234 ... -0.03084682  0.02118194
  0.01517196]"
12727,477948,"timolol, composição:associado à brimonidina e bimatoprosta, concentraçao:0,5% + 0,15% + 0,01%, forma farmaceutica:solução oftálmica","[-0.01504296 -0.02434944  0.04494677 ...  0.05164305  0.00999202
 -0.00833793]"
19906,478005,"ranolazina, concentração:500 mg, adicional:liberação prolongada","[-0.0028756   0.01835805  0.02144105 ...  0.01113009  0.01640804
  0.01340445]"
13147,478087,"ubidecarenona, concentração:500 mg, característica adicional:medicamento especialmente manipulado","[-0.03303622 -0.01658222 -0.04642439 ... -0.00852792 -0.05142006
  0.03929661]"
17851,478160,"memantina, composição:sal cloridrato, concentração:10 mg/ml, forma farmacêutica:solução oral - gotas","[-0.01268467 -0.00963803 -0.04124515 ...  0.04769918 -0.02296331
 -0.03396756]"
1631,478193,"colecalciferol, concentração:800 ui, características adicionais:formulação especialmente manipulada","[-0.04046489  0.00035918 -0.02131835 ...  0.00256467 -0.00378707
  0.03201956]"
19908,478268,"belatacepte, concentração:250 mg, forma farmacêutica:injetável","[-0.06049175 -0.01022782  0.045481   ...  0.0162471  -0.01448945
  0.000955  ]"
19909,478269,"lodenafila, concentração:80 mg","[-0.04359523 -0.02459011 -0.01805883 ... -0.00187635 -0.02399557
  0.0677961 ]"
19910,478270,"lanadelumabe, concentração:150 mg/ml, forma farmacêutica:solução injetável","[-0.03131789  0.02910256  0.01224253 ...  0.06126929  0.0018859
  0.00456799]"
19750,478271,"semaglutida, concentração:14 mg","[-0.01724936 -0.03577682  0.04546499 ...  0.02429674 -0.00287408
  0.00931699]"
19750,478272,"semaglutida, concentração:3 mg","[-0.01783545 -0.03953164  0.04341248 ...  0.032054    0.01283965
 -0.02143671]"
19750,478273,"semaglutida, concentração:7 mg","[-0.0199576  -0.04096658  0.05181425 ...  0.02816905  0.00256747
 -0.01303695]"
1775,478283,"ticagrelor, concentração:60 mg","[-0.00528818 -0.04928941  0.00151745 ...  0.02084101  0.00440429
 -0.01166234]"
18455,478598,"extrato medicinal, princípio ativo:calendula officinalis l., concentração:2%, forma farmacêutica:gel, característica adicional:formulação especialmente manipulada","[-0.05513299  0.01054847  0.0043912  ...  0.03390446  0.01508585
 -0.00885903]"
5206,478655,"metformina cloridrato, composição:associada à dapagliflozina, concentração:1000 mg + 10 mg, forma farmacêutica:ação prolongada","[-0.0378012  -0.02071889  0.00376467 ...  0.05455621 -0.01545543
  0.0135071 ]"
18455,478699,"extrato medicinal, princípio ativo:passiflora incarnata, crataegus oxyacantha, composição:salix alba, concentração:100 mg + 30 mg + 100 mg","[ 0.01863742 -0.01374798 -0.0337949  ...  0.03144674  0.04065602
  0.00555431]"
1913,478707,"fenol, concentração:5%, forma farmacêutica:em solução aquosa injetável, característica adicional:formulação especialmente manipulada","[-0.02877274 -0.01678983  0.04514979 ...  0.02192451  0.02005301
  0.02124984]"
9705,478709,"metotrexato, concentração:5 mg, adicional:formulação especialmente manipulada","[ 0.056982   -0.03888582  0.02064843 ... -0.01537426 -0.03688606
 -0.01107496]"
9705,478710,"metotrexato, concentração:10 mg, adicional:formulação especialmente manipulada","[ 0.05739071 -0.05447837  0.00031728 ... -0.01949163 -0.03234015
  0.00994685]"
355,478760,"atropina sulfato, concentração:1 mg/ml, forma farmaceutica:solução injetável","[ 0.02186096 -0.04060574  0.00691766 ...  0.02711583  0.02655818
  0.00366244]"
14933,478904,"trazodona cloridrato, concentração:300 mg, forma farmacêutica:liberação controlada","[ 0.00328351 -0.01546798 -0.05808549 ...  0.03127306  0.00506246
  0.04403303]"
13499,478914,"zolpidem, concentração:5 mg, adicional:sublingual","[-0.0162212  -0.00971258  0.03346232 ...  0.02432809  0.01120024
 -0.00124177]"
5160,478931,"dexmedetomidina cloridrato, concentraçao:4 mcg/ml, forma farmaceutica:solução injetável","[-0.02897138 -0.03752334 -0.01358161 ...  0.06228484 -0.00542683
 -0.00944932]"
19918,478939,"risdiplam, concentração:0,75 mg/ml, forma farmacêutica:pó para solução oral","[-0.03878766 -0.03245033  0.04374279 ...  0.01806783 -0.01381308
  0.01517325]"
19919,479149,"ácido 2,3-dimetilsucínico, concentração:75 mg, adicional:formulação especialmente manipulada","[-0.0080761  -0.06231331  0.03289085 ...  0.0436345   0.01336398
  0.00077963]"
7740,479219,"lanolina, concentração:a 30%, forma farmacêutica:pomada oftálmica, característica adicional:formulação especialmente manipulada","[-0.01702227 -0.0173948   0.01685955 ...  0.03463764  0.01423514
 -0.00023894]"
19895,479263,"isavuconazônio, concentração:200 mg, forma farmacêutica:pó liófilo p/ injetável","[-0.00405791 -0.0111278   0.02409477 ...  0.02949844 -0.00096881
  0.00403104]"
