numero_controle_pncp,numero_item,tipoBeneficioNome,aplicabilidadeMargemPreferenciaNormal,percentualMargemPreferenciaNormal,aplicabilidadeMargemPreferenciaAdicional,percentualMargemPreferenciaAdicional,tipoMargemPreferencia.codigo,criterioJulgamentoNome,tipoMargemPreferencia.nome,tipoMargemPreferencia,exigenciaConteudoNacional,_merge,srp,_merge_srp
46223699000150-1-003518/2025,8,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
46223699000150-1-003518/2025,9,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
46223699000150-1-003519/2025,3,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
46523056000121-1-000167/2025,1,Não se aplica,False,,False,,,Menor preço,,,False,both,True,both
46523056000121-1-000167/2025,2,Não se aplica,False,,False,,,Menor preço,,,False,both,True,both
14578805000121-1-000021/2025,1,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
14578805000121-1-000021/2025,7,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
14578805000121-1-000021/2025,8,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
00509968000148-1-001361/2025,2,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'False']",both,False,both
00509968000148-1-001361/2025,3,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'False']",both,False,both
00509968000148-1-001361/2025,5,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'False']",both,False,both
46223699000150-1-003526/2025,2,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
11924138000101-1-001165/2025,2,Não se aplica,False,,False,,,Menor preço,,,False,both,False,both
11924138000101-1-001165/2025,3,Não se aplica,False,,False,,,Menor preço,,,False,both,False,both
11924138000101-1-001165/2025,5,Não se aplica,False,,False,,,Menor preço,,,False,both,False,both
11924138000101-1-001165/2025,6,Não se aplica,False,,False,,,Menor preço,,,False,both,False,both
11924138000101-1-001165/2025,9,Não se aplica,False,,False,,,Menor preço,,,False,both,False,both
01612865000171-1-000148/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
45138070000149-1-001324/2025,1,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
45138070000149-1-001327/2025,1,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
45138070000149-1-001327/2025,2,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
45138070000149-1-001327/2025,3,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
45138070000149-1-001331/2025,1,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
45781176000166-1-000881/2025,6,Não se aplica,False,,False,,,Menor preço,,,False,both,False,both
45781176000166-1-000881/2025,7,Não se aplica,False,,False,,,Menor preço,,,False,both,False,both
00509968000148-1-001361/2025,9,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'False']",both,False,both
00509968000148-1-001361/2025,10,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'False']",both,False,both
10572048000128-1-001118/2025,9,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
15126437000305-1-001915/2025,1,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
15126437000305-1-001915/2025,3,Sem benefício,False,,False,,,Menor preço,,,False,both,False,both
46374500000194-1-007718/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
04477642000137-1-000047/2025,6135028,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
04477642000137-1-000047/2025,6135029,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
04477642000137-1-000047/2025,6135030,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
04477642000137-1-000047/2025,6135031,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
04477642000137-1-000047/2025,6135033,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
04477642000137-1-000047/2025,6135034,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
04477642000137-1-000047/2025,6135035,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
04477642000137-1-000047/2025,6135036,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
00733062000102-1-000276/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
00733062000102-1-000276/2025,2,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
00733062000102-1-000276/2025,3,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
88117700000101-1-000251/2025,1,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
88117700000101-1-000252/2025,1,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
18338178000102-1-000048/2026,3,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
18338178000102-1-000048/2026,4,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
28523215000106-1-000197/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007384/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007390/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
00394544000185-1-001822/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007393/2025,4,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
45332095000189-1-000121/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007512/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007567/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007621/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007631/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46341038000129-1-000537/2025,3,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
46374500000194-1-007633/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007634/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007638/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007640/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007649/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
00394502002864-1-003494/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
46374500000194-1-007712/2025,1,Não se aplica,False,,False,,,Não se aplica,,,False,both,False,both
93317980000131-1-000062/2025,9,Sem benefício,False,,False,,,Não se aplica,,,False,both,False,both
46341038000129-1-000537/2025,4,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
13982590000147-1-000190/2025,6096981,Sem benefício,False,,False,,,Não se aplica,,,"['False', 'FALSE']",both,False,both
13982590000147-1-000190/2025,6096982,Sem benefício,False,,False,,,Não se aplica,,,"['False', 'FALSE']",both,False,both
13982590000147-1-000190/2025,6096983,Sem benefício,False,,False,,,Não se aplica,,,"['False', 'FALSE']",both,False,both
13982590000147-1-000190/2025,6096984,Sem benefício,False,,False,,,Não se aplica,,,"['False', 'FALSE']",both,False,both
13982590000147-1-000190/2025,6096985,Sem benefício,False,,False,,,Não se aplica,,,"['False', 'FALSE']",both,False,both
13982590000147-1-000190/2025,6096986,Sem benefício,False,,False,,,Não se aplica,,,"['False', 'FALSE']",both,False,both
13982590000147-1-000190/2025,6096987,Sem benefício,False,,False,,,Não se aplica,,,"['False', 'FALSE']",both,False,both
87531976000179-1-000092/2025,1,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
87531976000179-1-000092/2025,2,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
87531976000179-1-000092/2025,3,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
87531976000179-1-000092/2025,4,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
87531976000179-1-000092/2025,5,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
87531976000179-1-000092/2025,7,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
87531976000179-1-000092/2025,8,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
87531976000179-1-000092/2025,9,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
87531976000179-1-000092/2025,10,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
08109126000100-1-000052/2025,2,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08109126000100-1-000052/2025,3,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08109126000100-1-000052/2025,4,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08109126000100-1-000052/2025,5,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08109126000100-1-000052/2025,6,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08761140000194-1-000076/2025,3,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08761140000194-1-000076/2025,6,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08761140000194-1-000076/2025,1,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08109126000100-1-000052/2025,7,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08109126000100-1-000052/2025,8,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08109126000100-1-000052/2025,9,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08109126000100-1-000052/2025,10,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
76208867000107-1-000221/2025,1,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
76208867000107-1-000221/2025,2,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
76208867000107-1-000221/2025,3,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
76208867000107-1-000221/2025,4,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
76208867000107-1-000221/2025,5,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
76208867000107-1-000221/2025,6,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
76208867000107-1-000221/2025,7,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
76208867000107-1-000221/2025,8,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
76208867000107-1-000221/2025,10,Sem benefício,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
46374500000194-1-005762/2025,1,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
08162687000173-1-000146/2025,1,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
08170862000174-1-000015/2025,3,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
46137410000180-1-000626/2025,5,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
15023948000130-1-000046/2025,6170921,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
46374500000194-1-006648/2025,1,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
46374500000194-1-006648/2025,5,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
46374500000194-1-006492/2025,1,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
07954605000160-1-000857/2024,32299,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08170862000174-1-000015/2025,5,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
08170862000174-1-000015/2025,10,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
46374500000194-1-005897/2025,2,Não se aplica,False,,False,,,Menor preço,,,"['FALSE', 'FALSE,,']",both,False,both
46374500000194-1-006124/2025,1,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"['FALSE', 'FALSE,,']",both,False,both
46374500000194-1-006124/2025,2,Não se aplica,False,,False,,,Menor preço,,,"['FALSE', 'FALSE,,']",both,False,both
46374500000194-1-006401/2025,1,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
46374500000194-1-006401/2025,3,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
46374500000194-1-006401/2025,4,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
46374500000194-1-006401/2025,6,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
08170862000174-1-000015/2025,4,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
46374500000194-1-005863/2025,2,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
46374500000194-1-005863/2025,4,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
18296681000142-1-000238/2025,5,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
02618132000107-1-000042/2025,1,Subcontratação para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
42498733000148-1-000509/2025,4,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000808/2025,1,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000808/2025,2,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000808/2025,3,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000808/2025,4,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000808/2025,5,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000808/2025,8,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000808/2025,9,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
46374500000194-1-006432/2025,3,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
46374500000194-1-006432/2025,4,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
10517563000105-1-000033/2025,3,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
10517563000105-1-000033/2025,4,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
10517563000105-1-000033/2025,5,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
10517563000105-1-000033/2025,6,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
45299104000187-1-000113/2025,2,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
45299104000187-1-000113/2025,3,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
42498733000148-1-000847/2025,6,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000847/2025,7,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000847/2025,9,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000930/2025,2,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000930/2025,3,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000930/2025,4,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000930/2025,5,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000930/2025,7,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000937/2025,4,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
42498733000148-1-000937/2025,5,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
46374500000194-1-005459/2025,1,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
46374500000194-1-005459/2025,2,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,False,both
11425769000178-1-000016/2025,6,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
11425769000178-1-000016/2025,7,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
45299104000187-1-000113/2025,4,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
45299104000187-1-000113/2025,5,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
45299104000187-1-000113/2025,6,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
45299104000187-1-000113/2025,8,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
45299104000187-1-000113/2025,9,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
45299104000187-1-000113/2025,10,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
03930106000182-1-000254/2025,3,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
