"numeroControlePNCPCompra","numeroItem","endpoint","sequencialResultado","situacaoCompraItemResultadoId","situacaoCompraItemResultadoNome","dataInclusao","dataAtualizacao","niFornecedor","nomeRazaoSocialFornecedor","tipoPessoa","porteFornecedorId","porteFornecedorNome","naturezaJuridicaId","naturezaJuridicaNome","codigoPais","quantidadeHomologada","valorUnitarioHomologado","valorTotalHomologado","percentualDesconto","paisOrigemProdutoServico.id","paisOrigemProdutoServico.nome","moedaEstrangeira.id","moedaEstrangeira.simbolo","moedaEstrangeira.nome","timezoneCotacaoMoedaEstrangeira","valorNominalMoedaEstrangeira","dataCotacaoMoedaEstrangeira","aplicacaoMargemPreferencia","amparoLegalMargemPreferencia.id","amparoLegalMargemPreferencia.nome","amparoLegalMargemPreferencia.descricao","amparoLegalMargemPreferencia.statusAtivo","aplicacaoBeneficioMeEpp","aplicacaoCriterioDesempate","amparoLegalCriterioDesempate.id","amparoLegalCriterioDesempate.nome","amparoLegalCriterioDesempate.descricao","amparoLegalCriterioDesempate.statusAtivo","indicadorSubcontratacao","ordemClassificacaoSrp","dataResultado","dataCancelamento","motivoCancelamento","moedaEstrangeira","amparoLegalMargemPreferencia","amparoLegalCriterioDesempate","paisOrigemProdutoServico"
"76417005000186-1-000153/2023","6","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/153/itens/6/resultados","1","1","Informado","2024-01-10T08:27:15","2024-01-10T08:27:15","32494340000102","ADVANCED STERILIZATION PRODUCTS DISTRIBUICAO E COMERCIO DE PRODUTOS PARA SAUDE L","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","48","1197.64","57486.72","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000117/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/117/itens/1/resultados","1","1","Informado","2024-01-10T08:28:09","2024-01-10T08:28:09","46328269000100","FUFA PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1000","13.65","13650","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000117/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/117/itens/2/resultados","1","1","Informado","2024-01-10T08:28:09","2024-01-10T08:28:09","46328269000100","FUFA PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","800","28.56","22848","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000117/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/117/itens/3/resultados","1","1","Informado","2024-01-10T08:28:09","2024-01-10T08:28:09","46328269000100","FUFA PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","600","11.96","7176","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000117/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/117/itens/4/resultados","1","1","Informado","2024-01-10T08:28:09","2024-01-10T08:28:09","80392566000145","AABA COMERCIO DE EQUIPAMENTOS MEDICOS LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","3200","37","118400","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000117/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/117/itens/5/resultados","1","1","Informado","2024-01-10T08:28:09","2024-01-10T08:28:09","02005077000180","KORAL HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1500","7.5","11250","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000117/2023","6","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/117/itens/6/resultados","1","1","Informado","2024-01-10T08:28:09","2024-01-10T08:28:09","35714560000192","STAPSUL PRODUTOS MEDICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","2000","52","104000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000117/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/117/itens/7/resultados","1","1","Informado","2024-01-10T08:28:09","2024-01-10T08:28:09","03302477000110","ROSSANE SERAFIM MATOS","PJ","1","ME","2135","Empresário (Individual)","BRA","2500","11.8","29500","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000117/2023","8","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/117/itens/8/resultados","1","1","Informado","2024-01-10T08:28:09","2024-01-10T08:28:09","35854326000160","MULTIMED COMERCIO DE MATERIAL HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","25000","8.15","203750","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000136/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/136/itens/1/resultados","1","1","Informado","2024-01-10T08:28:55","2024-01-10T08:28:55","00656468000139","SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","1000","102.9","102900","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000136/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/136/itens/3/resultados","1","1","Informado","2024-01-10T08:28:55","2024-01-10T08:28:55","28788905000197","DUMALE PRODUTOS PARA SAUDE LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","24","83.2","1996.8","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000136/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/136/itens/4/resultados","1","1","Informado","2024-01-10T08:28:55","2024-01-10T08:28:55","05923871000109","ALPHARAD MATERIAIS PARA DIAGNOSTICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","24","95","2280","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000136/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/136/itens/5/resultados","1","1","Informado","2024-01-10T08:28:55","2024-01-10T08:28:55","24118004000137","ANGULAR PRODUTOS PARA SAUDE LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","30","1100","33000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000136/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/136/itens/7/resultados","1","1","Informado","2024-01-10T08:28:55","2024-01-10T08:28:55","41665545000102","DNA MED BRASIL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","150000","0.08","12000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000136/2023","8","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/136/itens/8/resultados","1","1","Informado","2024-01-10T08:28:55","2024-01-10T08:28:55","00339246000192","LONDRICIR COMERCIO DE MATERIAL HOSPITALAR LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","3000","12.45","37350","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000136/2023","9","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/136/itens/9/resultados","1","1","Informado","2024-01-10T08:28:55","2024-01-10T08:28:55","33375370000162","MAPMED PRODUTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","500","147","73500","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000136/2023","10","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/136/itens/10/resultados","1","1","Informado","2024-01-10T08:28:55","2024-01-10T08:28:55","21008058000151","FERNANDO UNIFORMES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","500","6","3000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"03518900000113-1-000027/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/27/itens/1/resultados","1","1","Informado","2024-01-10T11:01:12","2024-01-10T11:01:12","16898125000110","DIFERENCIAL SERVICOS TERCEIRIZADOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","101701","101701","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2024-01-10",,,,,,
"76417005000186-1-000181/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/181/itens/1/resultados","1","1","Informado","2024-01-11T09:02:14","2024-01-11T09:02:14","10218086000187","NUTRI HOSPITALAR ALIMENTACAO E SERVICOS LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","1","6799987.32","6799987.32","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2024-01-11",,,,,,
"76417005000186-1-000163/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/163/itens/1/resultados","1","1","Informado","2024-01-15T11:24:27","2024-01-15T11:24:27","47270248000136","CURITIBA COMERCIO DE PNEUMATICOS E TINTAS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","19.38","193.8","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"76417005000186-1-000163/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/163/itens/2/resultados","1","1","Informado","2024-01-15T11:24:27","2024-01-15T11:24:27","13338681000144","COMERCIAL SPONCHIADO LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","4","200","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"76417005000186-1-000163/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/163/itens/3/resultados","1","1","Informado","2024-01-15T11:24:27","2024-01-15T11:24:27","41197748000103","JLS COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","7.85","392.5","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"76417005000186-1-000163/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/163/itens/5/resultados","1","1","Informado","2024-01-15T11:24:28","2024-01-15T11:24:28","41197748000103","JLS COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1000","0.39","390","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"76417005000186-1-000163/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/163/itens/7/resultados","1","1","Informado","2024-01-15T11:24:27","2024-01-15T11:24:27","13338681000144","COMERCIAL SPONCHIADO LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1500","0.07","105","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"76417005000186-1-000163/2023","8","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/163/itens/8/resultados","1","1","Informado","2024-01-15T11:24:28","2024-01-15T11:24:28","41197748000103","JLS COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","2000","0.04","80","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"76417005000186-1-000163/2023","9","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/163/itens/9/resultados","1","1","Informado","2024-01-15T11:24:28","2024-01-15T11:24:28","13338681000144","COMERCIAL SPONCHIADO LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1500","0.25","375","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"76417005000186-1-000163/2023","10","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/163/itens/10/resultados","1","1","Informado","2024-01-15T11:24:28","2024-01-15T11:24:28","41197748000103","JLS COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","2000","0.25","500","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"03518900000113-1-000022/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/22/itens/2/resultados","1","1","Informado","2024-01-15T14:26:22","2024-01-15T14:26:22","02223342000104","STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","2000","0.38","760","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"03518900000113-1-000022/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/22/itens/3/resultados","1","1","Informado","2024-01-15T14:26:23","2024-01-15T14:26:23","09138326000154","PABLO LUIS MARTINS","PJ","1","ME","2135","Empresário (Individual)","BRA","150","9.5","1425","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"03518900000113-1-000022/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/22/itens/4/resultados","1","1","Informado","2024-01-15T14:26:23","2024-01-15T14:26:23","02223342000104","STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","3.69","36.9","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"03518900000113-1-000022/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/22/itens/5/resultados","1","1","Informado","2024-01-15T14:26:23","2024-01-15T14:26:23","02223342000104","STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","3.69","36.9","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"03518900000113-1-000022/2023","6","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/22/itens/6/resultados","1","1","Informado","2024-01-15T14:26:23","2024-01-15T14:26:23","02223342000104","STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","20","3.69","73.8","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"03518900000113-1-000022/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/22/itens/7/resultados","1","1","Informado","2024-01-15T14:26:23","2024-01-15T14:26:23","02223342000104","STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","20","3.69","73.8","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"03518900000113-1-000022/2023","8","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/22/itens/8/resultados","1","1","Informado","2024-01-15T14:26:23","2024-01-15T14:26:23","02223342000104","STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","20","3.69","73.8","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"03518900000113-1-000022/2023","9","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/22/itens/9/resultados","1","1","Informado","2024-01-15T14:26:23","2024-01-15T14:26:23","37882886000154","VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","100","1.41","141","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"03518900000113-1-000022/2023","10","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/22/itens/10/resultados","1","1","Informado","2024-01-15T14:26:23","2024-01-15T14:26:23","37882886000154","VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1200","1.39","1668","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-15",,,,,,
"76417005000186-1-000194/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/194/itens/1/resultados","1","1","Informado","2024-01-16T08:56:51","2024-01-16T08:56:51","42695523000140","CORPORATIVA AUDITORIA E CONSULTORIA LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","20000","20000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2024-01-16",,,,,,
"03518900000113-1-000023/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/23/itens/4/resultados","1","1","Informado","2024-01-16T10:57:24","2024-01-16T10:57:24","46381269000166","NUTRI-ELE DISTRIBUIDORA DE NUTRICAO, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARE","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1000","0.096","96","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"03518900000113-1-000023/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/23/itens/5/resultados","1","1","Informado","2024-01-16T10:57:26","2024-01-16T10:57:26","02223342000104","STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","0.34","68","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"03518900000113-1-000023/2023","6","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/23/itens/6/resultados","1","1","Informado","2024-01-16T10:57:26","2024-01-16T10:57:26","35473398000168","SOUZAMED IMPORTADORA E DISTRIBUIDORA HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1000","0.2","200","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"03518900000113-1-000023/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/23/itens/7/resultados","1","1","Informado","2024-01-16T10:57:25","2024-01-16T10:57:25","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1000","0.26","260","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"03518900000113-1-000023/2023","8","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/23/itens/8/resultados","1","1","Informado","2024-01-16T10:57:26","2024-01-16T10:57:26","46381269000166","NUTRI-ELE DISTRIBUIDORA DE NUTRICAO, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARE","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1000","0.102","102","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"03518900000113-1-000023/2023","9","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/23/itens/9/resultados","1","1","Informado","2024-01-16T10:57:25","2024-01-16T10:57:25","46381269000166","NUTRI-ELE DISTRIBUIDORA DE NUTRICAO, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARE","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","2500","0.102","255","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"76417005000186-1-000159/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/159/itens/1/resultados","1","1","Informado","2024-01-16T15:43:21","2024-01-16T15:43:21","12793110000137","SIGPLAST EMBALAGENS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","39","1950","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"76417005000186-1-000159/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/159/itens/2/resultados","1","1","Informado","2024-01-16T15:43:21","2024-01-16T15:43:21","48560136000182","JET COMERCIO SOLUCOES INTEGRADAS LTDA.","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1000","11.17","11170","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"76417005000186-1-000159/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/159/itens/3/resultados","1","1","Informado","2024-01-16T15:43:21","2024-01-16T15:43:21","13220783000160","ETIPLASTI COMERCIO E SERVICOS EM PLASTICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","100","39.9","3990","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"76417005000186-1-000159/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/159/itens/4/resultados","1","1","Informado","2024-01-16T15:43:21","2024-01-16T15:43:21","48560136000182","JET COMERCIO SOLUCOES INTEGRADAS LTDA.","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","23.73","237.3","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"76417005000186-1-000159/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/159/itens/5/resultados","1","1","Informado","2024-01-16T15:43:21","2024-01-16T15:43:21","48560136000182","JET COMERCIO SOLUCOES INTEGRADAS LTDA.","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","23.76","237.6","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"76417005000186-1-000159/2023","6","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/159/itens/6/resultados","1","1","Informado","2024-01-16T15:43:21","2024-01-16T15:43:21","16640717000138","D'COLAR GRAFICA E ETIQUETAS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","12.2","122","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"76417005000186-1-000159/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/159/itens/7/resultados","1","1","Informado","2024-01-16T15:43:21","2024-01-16T15:43:21","12793110000137","SIGPLAST EMBALAGENS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","39","1950","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"76417005000186-1-000157/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/157/itens/1/resultados","1","1","Informado","2024-01-16T15:52:57","2024-01-16T15:52:57","25371614000100","HOFFMANNLAB PRODUTOS PARA LABORATORIO LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","6980","6980","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-16",,,,,,
"03518900000113-1-000030/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/30/itens/1/resultados","1","1","Informado","2024-01-17T08:57:14","2024-01-17T08:57:14","42561594000150","A BALLESTA","PJ","1","ME","2135","Empresário (Individual)","BRA","100","54","5400","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-17",,,,,,
"03518900000113-1-000030/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/30/itens/2/resultados","1","1","Informado","2024-01-17T08:57:14","2024-01-17T08:57:14","42561594000150","A BALLESTA","PJ","1","ME","2135","Empresário (Individual)","BRA","100","54","5400","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-17",,,,,,
