"endpoint","numeroItem","codigo_pdm","descricao","unidadeMedida"
"https://pncp.gov.br/api/pncp/v1/orgaos/00883962000136/compras/2023/7/itens",21,"19967","Xampu aplicação: cabelos secos, características adicionais: com vitamina b5, tipo: uso diário, apresentação: xampu 1 x 1","Frasco 350 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/11144137000136/compras/2024/39/itens",4475522,"3567","BIPERIDENO 2 MG COMPRIMIDO","COMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/47970769000104/compras/2024/166/itens",9,"8469","IODETO POTÁSSIO.","Grama"
"https://pncp.gov.br/api/pncp/v1/orgaos/92324706000127/compras/2023/835/itens",1,"11156","Pregabalina 50mg","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/19391945000100/compras/2023/107/itens",5,"5400","FUNERAL
ESPECIAL COM URNA REVESTIDA DE ZINCO","uni."
"https://pncp.gov.br/api/pncp/v1/orgaos/22980940000127/compras/2024/25/itens",2,"5118","LYSE MAX S3 – Hemolisante auxilia na determinação da hemoglobina ao lisar as hemácias combinando-se com a hemoglobina para formar um composto estável, permitindo a contagem dos leucócitos. Frasco com 500 ml. Composição: Cloreto de sódio, surfactante e água tipo 1.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/13922596000129/compras/2024/25/itens",3,"2259","ALCOOL GEL 500G Álcool Etílico hidratado, 62,4º INPM , para uso doméstico, em frasco plástico transparente e resistente.","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/46316600000164/compras/2024/8/itens",10,"13470","VITAMINAS DO COMPLEXO B SOL.INJ AMP.2ML VITAMINAS DO COMPLEXO B (TIAMINA,RIBOFLAVINA,NICOTINAMIDA,ACIDO PANTOTENICO) SOLUCAO INJETAVELAMPOLA 2 ML","AMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/42498600000171/compras/2023/1969/itens",2,"17806","Prilocaína composição: associada com felipressina, dosagem: 3% + 0,03ui/ml, apresentação: injetável","Tubete 1.8 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/76206481000158/compras/2024/87/itens",8,"17806","ANESTESICO LOCAL INJETAVEL COM VASO CONSTRITOR  CLORIDRATO DE PRILOCAINA 3  COM FELIPRESSINA 0 03 UL ml.   1  TUBETE CONTENDO 1 8 ML. CX C  50 UNIDADES","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/91566869000153/compras/2024/143/itens",2,"2591","LUGOL 5% FRASCO DE 100ML","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/27142058000126/compras/2023/375/itens",4,"8428","INSULINA, Tipo: Lispro, Concentração {UI/ml}: 100, Forma farmacêutica: Solução injetável, Apresentação: Frasco, Conteúdo [ml]: 10","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/18428839000190/compras/2023/136/itens",3,"2035","ACIDO URSODESOXICÓLICO (URSACOL®) 300MG","CP"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/10713/itens",3,"5168","DOXORRUBICINA (CLORIDRATO), 10MG, PO LIOFILIZADO PARA SOLUCAO INJETAVEL OU SOLUCAO INJETAVEL PRONTO USO, FRASCO AMPOLA, UNIDADE 1.0 FRASCO / AMPOLA","UNIDADE 1.0 FRASCO / AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/14587933000131/compras/2024/31/itens",1,"11262","PROMETAZINA (CLORIDRATO) 25 MG/ML.","AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/14986862000140/compras/2024/21/itens",7,"6143","Dexametasona 0 1 mg ml elixir  frasco com 120 ml  via de administracao oral  uso adulto e pediatrico.   Embalagem unitaria.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/87876801000101/compras/2022/102/itens",4,"8812","LEVOTIROXINA SÓDICA 100mcg","COM"
"https://pncp.gov.br/api/pncp/v1/orgaos/18663401000197/compras/2023/59/itens",4,"19430","BROMETO DE GLICOPIRRONIO 50 MCG EM CAPSULAS PARA INALAÇÃO+ INALADOR Apresentação caixa com 30 capsulas + inalador","CAP"
"https://pncp.gov.br/api/pncp/v1/orgaos/45195823000158/compras/2022/2/itens",5,"1824","Acetilcisteína - unidade","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/08153462000150/compras/2024/16/itens",1,"2259","ÁLCOOL 70 ETÍLICO NA CONCENTRAÇÃO INPM. FRASCO DE 1000 ML. CAIXA COM 12 UNIDADES.","Caixa"
"https://pncp.gov.br/api/pncp/v1/orgaos/00509018000113/compras/2024/2443/itens",5,"18689","Oseltamivir fosfato","Cápsula"
"https://pncp.gov.br/api/pncp/v1/orgaos/08999690000146/compras/2024/1/itens",10,"17708","BUTILBROMETO DE ESCOPOLAMNA + DIPIRONA SÓDICA 4MG/ML + 500 MG/ML SOLUÇÃO INJETAVEL 5ML","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523288000180/compras/2024/35/itens",2,"1289","SORO FISIOLOGICO 0,9%  250 ML","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/26042515000148/compras/2023/6/itens",7,"11744","RIFAMICINA 10MG/ML X 20ML  SPRAY(SOLUÇÃO TÓPICA)","Dezena"
"https://pncp.gov.br/api/pncp/v1/orgaos/01561372000150/compras/2024/3/itens",1457350,"1289","Carrinho de emergência: Estrutura reforçada 4 rodízios de 4 sendo 02 com freios, 4 gavetas, sendo a 1ª com divisórias para medicamentos, suporte para cilindro de oxigênio, suporte para soro, suporte para cardioversor ou desfibrilador, tábua para massagem cardíaca, 4 tomadas elétricas tipo filtro de linha, sistema de travas nas gavetas, dimensões:0,70m de comprimento x 0,45m de profundidade x 0,90m de altura.","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/87893111000152/compras/2024/85/itens",3,"10094","NISTATINA  DOSAGEM 25.000 UI G  APRESENTACAO CREME VAGINAL. BISNAGA 50 00G","BISNAGA"
"https://pncp.gov.br/api/pncp/v1/orgaos/06553929000124/compras/2024/22/itens",1,"14456","ACEBROFILINA 05 MG/ML","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/06229538000159/compras/2024/16/itens",5,"350","ALBENDAZOL 400MG C/100 CPR","CX"
"https://pncp.gov.br/api/pncp/v1/orgaos/15126437000143/compras/2023/2132/itens",7,"17457","Solução Para Conservação Córnea","Frasco 20,00 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/27174085000180/compras/2024/5/itens",8,"2436","Amoxicilina + Clavulanato de Potassio 1g + 200mg , po para solucao injetavel. Frasco ampola. Uso EV Amoxicilina + Clavulanato dePotassio 1g + 200mg , po parasolucao injetavel. Frasco ampola. UsoEV","Frasco-Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/91567974000107/compras/2024/1/itens",5,"2259","ÁLCOOL ETÍLICO 46,2% 1L.  Indicado para limpeza doméstica; embalagem contendo 1 litro; Composição: álcool etílico, água e desnaturante. Produto com validade igual ou superior a 12 meses a contar da data de entrega. Em conformidade com o INMETRO e com as recomendações contidas nas normas da ABNT no que couber.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/01614537000104/compras/2024/21/itens",3,"7243","Diesel S10 - produto com um máximo de 10 mg/kg de enxofre total destinado a veículos homologados segundo os critérios da fase P7 do PROCONVE","Litros"
"https://pncp.gov.br/api/pncp/v1/orgaos/18244376000107/compras/2024/111/itens",2,"2025","Lote 2 - ACIDO ACETIL SALICILICO 81 MG - COMPRIMIDO","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/18316281000151/compras/2024/39/itens",7,"5331","COLAGENASE 0,6 U G POMADA 30 G -É UM MEDICAMENTO INDICADO COMO AGENTE DESBRIDANTE ENZIMÁTICO PARA FERIDAS, ÚLCERAS E LESÕES NECRÓTICAS EM GERAL . CADA GRAMA DA POMADA CONTÉM 0,6 U DE COLAGENASE E VEÍCULO Q.S.P","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/07356999000155/compras/2024/7/itens",5,"363","ACICLOVIR, DOSAGEM: 50 MG/G, USO: CREME. TUBO DE 10 G.","Tubo"
"https://pncp.gov.br/api/pncp/v1/orgaos/12459740000170/compras/2022/2/itens",2,"1249","BICARBONATO DE SODIO 8,4% 10ml","AMPOLAS"
"https://pncp.gov.br/api/pncp/v1/orgaos/44531788000138/compras/2022/6/itens",3,"5118","SAL REFINADO IODADO -  - Cloreto de sódio cristalizado extraído de fontes naturais, refinado e adicionado de iodo conforme legislação vigente. O produto deve apresentar retenção máxima de 5% em peneira 20. Deve estar isento de sujidade, microrganismos e outras impurezas capazes de provocar alterações do alimento ou que indiquem emprego de tecnologia inadequada. Composição nutricional por 1kg de produto: Iodo mín. 15mg e máx. de 45mg. Aspecto: Cristais uniformes, Cor: Branca, Odor: Inodoro e Sabor: Salino salgado próprio. Embalagem primária: saco plástico, atóxico, termo soldado contendo 1Kg. Embalagem secundária: em fardo resistente, contendo 30embalagens primárias, totalizando peso líquido de 30 kg. Prazo de validade: mínima de 12 meses devendo dispor de 75% do prazo de validade no ato da entrega. O produto, o rótulo e a embalagem devem obedecer à legislação vigente em especial ao DECRETO nº75.697, 06/05/1975 - ANVISA, RDC nº28, 28/03/2000 - ANVISA, RDC nº23, 22/04/2013 - ANVISA e suas alterações posteriores.","QUILOGRAMA"
"https://pncp.gov.br/api/pncp/v1/orgaos/44544690000115/compras/2024/34/itens",1,"2259","ALCOOL LIQUIDO 70    COMPOSTO POR ALCOOL ETILICO 70  LIQUIDO  NAO AROMATIZADO  LIMPIDO  TRANSPARENTE E ISENTO DE RESIDUOS. EMBALAGEM CONTENDO 5 LITROS. REGISTRO ANVISA M.S.","GALAO"
"https://pncp.gov.br/api/pncp/v1/orgaos/98671597000109/compras/2023/310/itens",2,"2259","ÁLCOOL GEL ETÍLICO 70%, EMBALAGEM COM NEUTRO,","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/33663683000116/compras/2024/36/itens",2,"4562","Carnitina composição: l-carnitina, concentração: 100, forma farmaceutica: solução oral, característica adicional: formulação especialmente manipulada CARNITINA-L 10% (100MG/ML) SUSP ORAL (MANIPULADO) FR 100ML","Frasco 100 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/11055682000156/compras/2024/256/itens",1,"5061","TUBO DE COLETA COM CITRATO DE SODIO, COM VOLUME INFERIOR A 1ML, DE PLASTICO. DEVE POSSUIR REGISTRO NO MINISTÉRIO DA SAÚDE.","UNIDADE (UN)"
"https://pncp.gov.br/api/pncp/v1/orgaos/80670904000163/compras/2024/1/itens",1339349,"5118","Sal Grosso- Cloreto de Sódio","kg"
"https://pncp.gov.br/api/pncp/v1/orgaos/87958625000149/compras/2024/24/itens",2,"19799","CABOZANTINIBE 20MG","cp"
"https://pncp.gov.br/api/pncp/v1/orgaos/08873226000109/compras/2024/12/itens",6,"5130","AMBROXOL XAROPE PEDIÁTRICO 100ML-15MG/ML","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/1453/itens",7,"19449","FUMARATO, DIMETILA, CAPSULA DE LIBERACAO RETARDADA, 240MG, UNIDADE 1.0 CAPSULA","UNIDADE 1.0 CAPSULA "
"https://pncp.gov.br/api/pncp/v1/orgaos/45728326000178/compras/2024/9/itens",2,"1289","BEBIDA LÁCTEA UHT, SABOR CHOCOLATE: INGREDIENTES: LEITE RECONSTITUÍDO, SORO DE LEITE, ÁGUA, AÇÚCAR, CACAU EM PÓ, MINERAIS ( CÁLCIO, MAGNÉSIO E FERRO ), VITAMINAS ( C, B1, B12, ÁCIDO PANTOTÊNICO, BIOTINA ), SAL, ESPESSANTE CARREGENA, GOMA XANTANA E CARBOXIMETILCELULOSE SÓDICA, AROMATIZANTES E ACIDULANTES, ÁCIDOS CÍTRICOS. NÃO CONTÉM GLÚTEN. BEBIDA LÁCTEA NÃO É IOGURTE. COM IDENTIFICAÇÃO DO PRODUTO, MARCA DO FABRICANTE, DATA DE FABRICAÇÃO E VALIDADE. EMBALAGEM: EMBALAGEM EM U.H.T DE 200 ML.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/83000323000102/compras/2023/14/itens",3542418,"5118","MINI PÃO FRANCÊS - PESO MÉDIO 30GRCARACTERÍSTICAS:PRODUTO FERMENTADO, PREPARADO, OBRIGATORIAMENTE, COM FARINHA DE TRIGO, SAL (CLORETO DE SÓDIO) E ÁGUA, QUE SE CARACTERIZA POR APRESENTAR CASCA CROCANTE DE COR UNIFORME CASTANHO-DOURADA E MIOLO DE COR BRANCO-CREME DE TEXTURA E GRANULAÇÃO FINA NÃO UNIFORME. (RESOLUÇÃO - RDC Nº 90, DE 18 DE OUTUBRO DE 2000-ANVISA). PESANDO NO EM MÉDIA 30G CADA. EMBALAGEM: DEVEM ESTAR ACONDICIONADOS EM EMBALAGENS PLÁSTICAS PRAZO DE VALIDADE: FABRICAÇÃO NO MESMO DIA DETERMINADO PARA ENTREGA.ENTREGA  DIÁRIA NAS UNIDADES DE ENSINO","KG"
"https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2023/73/itens",5,"18272","Cota Principal    - ARIPIPRAZOL 15 MG","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/36833348000107/compras/2024/8/itens",1,"14456","ACEBROFILINA 5 MG/ML XAROPE INFANTIL, FRASCO 120ML","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/80257355000108/compras/2023/169/itens",4,"7878","6505.73054-Furosemida, 2 mg/ml, Solução oral, Frasco, 30 ml, Produto manipulado, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário","Unitário"
"https://pncp.gov.br/api/pncp/v1/orgaos/75793786000140/compras/2023/8/itens",4,"5400","Abraçadeira para mangueira de lavar ½"" int x 25 mm ext - zinco - UNIDADE","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/75425314000135/compras/2024/92/itens",2,"30122","Hidrogel amorfo  transparente  composto por agua deionizada  glicerina  carboximetil celulose sodica  alantoina  alcool benzilico  metilparabeno  propilparabeno e preservativos antimicrobianos. Reidrata e ajuda a remocao do tecido necrotico seco. Nao irritante  nao sensibilizante  suave ao tecido de granulacao fragil. E indicado para o desbridamento autolitico de areas necrosadas e ou com esfacelo e na estimulacao do crescimento do tecido de granulacao  lesoes superficiais ou profundas. Embalado individualmente em bisnaga com tampa flip top com 85gr. Nao esteril. Apos aberto pode ser usado por ate 3 meses. CODIGO BR APROX  484920","Tubo"
"https://pncp.gov.br/api/pncp/v1/orgaos/11269276000196/compras/2024/8/itens",9,"2273","ALENDRONATO DE SÓDIO 10MG","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/76208818000166/compras/2024/44/itens",3,"5130","AMBROXOL, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:6 MG/ML, FORMA FARMACÊUTICA:XAROPE ADULTO. FRASCO 100ML","UNIDADE (UN)"
"https://pncp.gov.br/api/pncp/v1/orgaos/10572048000128/compras/2024/341/itens",7,"5194","(3169081) - IMIPRAMINA, CLORIDRATO - CONCENTRACAO/DOSAGEM 25 MG,FORMA FARMACEUTICA COMPRIMIDO,VIA DE ADMINISTRACAO ORAL","COMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/9/itens",6,"1631","Acao judicial (exclusivo almox.450 e 495) Colecalciferol 50.000 ui-manipulado","Cápsula"
"https://pncp.gov.br/api/pncp/v1/orgaos/67995027000132/compras/2023/192/itens",9,"1276","IODOFÓRMIO EM PÓ PARA USO ENDODÔNTICO EMBALADO EM FRASCOS CONTENDO APROXIMADAMENTE 10GR CONSTANDO EXTERNAMENTE MARCA COMERCIAL, PROCEDÊNCIA DE FABRICAÇÃO.","Fração"
"https://pncp.gov.br/api/pncp/v1/orgaos/82930181000110/compras/2024/4/itens",8,"2259","ALCOOL ETILICO HIDRATADO 70% COM REGISTRO NA ANVISA","L"
"https://pncp.gov.br/api/pncp/v1/orgaos/18338178000102/compras/2023/81/itens",1,"363","Aciclovir 250mg, Injetável","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/88000906000157/compras/2022/302/itens",11,"354","MACARRÃO CARAMUJINHO
<p>Macarrão: tipo caramujinho e/ou conchinha, com ovos, elaborada com farinha de trigo enriquecida com Ácido fólico e Ferro, cor amarela. Isento de fermentação e partículas estranhas. Produto íntegro, boa apresentação ao exame visual, sem quebras e umidade no interior na embalagem. Embalagem de 500g lacrada. Validade de 1 ano a partir da entrega do produto.</p>","PACOTE (PCT)"
"https://pncp.gov.br/api/pncp/v1/orgaos/13913355000113/compras/2022/1/itens",5,"350","Albendazol solução oral 40mg/ml, frasco 10ml.","FRA"
"https://pncp.gov.br/api/pncp/v1/orgaos/06716906000193/compras/2024/25/itens",2,"14456","Lote 1 - ACEBROFILINA XAROPE ADULTO 120ML","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/10572048000632/compras/2024/12/itens",3,"6577","(3075931) - ENOXAPARINA SODICA - CONCENTRACAO/DOSAGEM 40 MG,FORMA FARMACEUTICA SOLUCAO INJETAVEL,FORMA DE APRESENTACAO SERINGA PREENCHIDA,VIA DE ADMINISTRACAO PARENTERAL","SER PREENC"
"https://pncp.gov.br/api/pncp/v1/orgaos/10759784000190/compras/2022/3/itens",3,"1289","NAN S/ LACTOSE - FÓRMULA INFANTIL COM OS SEGUINTES INGREDIENTES: XAROPE DE GLUCOSE, ÓLEOS VEGETAIS (PALMA, COLZA, COCO, GIRASSOL) EDE MORTIERELLA ALPINA E CRYPTHECODINIUM COHNII, PROTEÍNAS DO SORO DE LEITE, CASEÍNA, SUBSTÂNCIAS MINERAIS (CITRATO DE CÁLCIO, HIDRÓXIDO DE POTÁSSIO, HIDRÓXIDO DE SÓDIO, CLORETO DE POTÁSSIO, CLORETO DEMAGNÉSIO, SULFATO DE MANGANÉSIO, IODETO DE POTÁSSIO, SELENATO DE SÓDIO, SULFATOFERROSO, SULFATO DE ZINCO, SULFATO CÚPRICO, FOSFATO DE CÁLCIO, HIDRÓXIDO DECÁLCIO), REGULADOR DE ACIDEZ (ÁCIDO CÍTRICO), EMULSIONANTE (LECITINA DE SOJA),VITAMINAS (C, PP, ÁCIDO PANTOTÉNICO, E, B1, A, B2, B6, ÁCIDOFÓLICO, K, BIOTINA,D,B12), BITARTRATO DE COLINA, TAURINA, CULTURA DE LACTOBACILLUSREUTERI (DSM179381), NUCLEÓTIDOS, INOSITOL, LCARNITINA. LATA 400 G.","LATA"
"https://pncp.gov.br/api/pncp/v1/orgaos/46710422000151/compras/2024/1050/itens",8,"351","AMINOFILINA 24 MG/ML SOL. INJ. - AMP. C/ 10 ML","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/08088247000113/compras/2024/128/itens",4,"6223","ISOSSORBIDA 10MG/ML 1ML","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/11291694000180/compras/2024/5/itens",9,"1289","BILIRRUBINA DIRETA - KIT DESTINADO À DETERMINAÇÃO DE BILIRRUBINA DIRETA NO SORO E PLASMA (HEPARINA E EDTA).  METODOLOGIA: DCA (DICLOROANILINA DIAZOTADA). REAÇÃO: PONTO FINAL.  APRESENTAÇÃO R1 1X80ML + R2 2X12ML LINERALIDADE. NO MÍNIMO DE 50MG/DL.","KT"
"https://pncp.gov.br/api/pncp/v1/orgaos/05628919000148/compras/2024/39/itens",7,"1824","ACETILCISTEINA XPE PEDIATRICO 100 ML","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2024/365/itens",7,"3106","Cota Principal    - ATENOLOL  50 MG","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/03501509000106/compras/2024/177/itens",142375,"10497","Romiplostim - Dosagem: 250 mcg; Apresentação: pó liofilizado para solução injetável; Marca: NPLATE.","1 - FAP."
"https://pncp.gov.br/api/pncp/v1/orgaos/01613940000119/compras/2024/73/itens",3,"2259","ÁLCOOL ETÍLICO 70%, GEL INCOLOR-1L","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/01612370000142/compras/2024/28/itens",1,"8428","SERINGA P INSULINA 0 5ML","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/01612150000119/compras/2024/87/itens",2,"8812","LEVOTIROXINA SODICA 50 MCG COMPRIMIDOS","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/88000906000157/compras/2023/313/itens",8,"7498","FINASTERIDA
<p>Finasterida 5mg, comprimido.</p>","COMPRIMIDO (COM)"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523247000193/compras/2024/62/itens",1384845,"5331","COLAGENASE 0,6UI/G POMADA BISNAGA C/30G -","BNG"
"https://pncp.gov.br/api/pncp/v1/orgaos/91110296000159/compras/2024/224/itens",6,"2436","AMOXICILINA SUSP. 250MG 5ML   60ML","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/00394544000185/compras/2024/925/itens",4,"1289","Maca Clínica acabamento da superfície: pintura epóxi, acabamento das rodas: rodas termoplástica, acessórios: leito fixo c/ colchão, courvin, altura: cerca de 0,80, capacidade de carca: até 150, características adicionais: cabeceira regulável por cremalheira, características adicionais 01: grades laterais rebatíveis, componentes: suporte soro removível, componentes 01: pára choque emborrachado, comprimento: até 1,90, largura: cerca de 0,60, material: tubular em ferro, rodas: 4 rodízios de 5"", freio nos 4 rodízios, tipo: carro maca","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/09532627000168/compras/2024/22/itens",3,"18272","ARIPIPRAZOL  10 mg 0364780 Comprimido","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/76105634000170/compras/2024/50/itens",7,"8275","COBERTURA A BASE DE HIDROPOLIMERO COM IBUPROFENO (10 x 10 CM)","UNIDADE (UNIDADE)"
"https://pncp.gov.br/api/pncp/v1/orgaos/07756646000142/compras/2023/7/itens",4,"18311","LEVETIRACETAM 100 MG/ML, FRASCO COM 100ML","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/04217781000121/compras/2023/17/itens",8,"1289","SORO FISIOLOGICO 0,9%","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/08916645000180/compras/2024/102/itens",3,"2036","ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  500 MG CÁPSULA","Cápsula"
"https://pncp.gov.br/api/pncp/v1/orgaos/01622882000190/compras/2024/38/itens",5,"2259","ALCOOL ETÍLICO - ÁLCOOL ETÍLICO, TIPO HIDRATADO, TEOR ALCOÓLICO 70%_(70°GL), APRESENTAÇÃO GEL, FRASCO DE 500ML, COM DATA DE FABRICAÇÃO E VALIDADE E DE VALIDADE, INDICAÇÕES E PRECAUÇÕES DE USO, COMPOSIÇÕES E INFORMAÇÃO DO FABRICANTE.","Frascos"
"https://pncp.gov.br/api/pncp/v1/orgaos/67995027000132/compras/2023/77/itens",6,"5070","CLARITROMICINA 500MG - CONFORME MEMORIAL DESCRITIVO","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/10579/itens",2,"12096","SINVASTATINA, 20MG, COMPRIMIDO REVESTIDO, UNIDADE 1.0 COMPRIMIDO","UNIDADE 1.0 COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/01616520000196/compras/2022/4/itens",2,"15458","Vacina v8 em doses","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/00394452000103/compras/2024/6268/itens",1,"3190","Azul Patente concentração: 2,5%, forma farmacêutica: solução injetável","Ampola 2 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/91567974000107/compras/2024/1/itens",4,"2259","ÁLCOOL EM GEL 5L.  Álcool em Gel neutro, composto de álcool etílico hidratado 70% INPM, indicado para ação bactericida e antisséptica das mãos- acondicionado em embalagens plásticas com volume de 5 Litros.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/451/itens",2,"1747","Ciproterona acetato","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/76977768000181/compras/2024/33/itens",10,"2418","Fórmula infantil para lactentes e de seguimento para lactentes e crianças de primeira infância (0 até 36 meses), destinado às necessidades dietoterápicas específicas à base de 
aminoácidos livres e com restrição de lactose e soja, em pó. Lata com 400 gramas. Equivalente, Superior ou Similar à marca Alfamino - Nestlé. O produto deverá apresentar prazo de validade superior a 12 meses na data da entrega","LATA (LATA)"
"https://pncp.gov.br/api/pncp/v1/orgaos/45122942000180/compras/2022/21/itens",5,"1872","ACIDO ASCÓRBICO 200MG/ML GOTAS 20 ML","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/46223699000150/compras/2024/2026/itens",4,"7667","FLUOXETINA 20 MG/ML","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/92455393000146/compras/2023/96/itens",6,"2032","ÁCIDO TRANEXÂMICO (TRANSAMIN) 50MG/ML - 5 ML","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/46465126000132/compras/2024/13/itens",4,"8428","16.4627 - AGULHA PARA CANETA DE INSULINA 6MM -CAIXA C/ 100","Caixa"
"https://pncp.gov.br/api/pncp/v1/orgaos/01613167000190/compras/2024/22/itens",6,"353","ACIDO ACETILSALICILICO  100 MG COMPRIMIDOACIDO ACETILSALICILICO  100 MG COMPRIMIDO","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523247000193/compras/2024/56/itens",1379595,"8428","INSULINA GLULISINA 100UI/ML FR.AMP.10ML -","FRAM"
