data.numeroControlePNCP,data.srp
03507415000225-1-000151/2025,FALSE
76968627000100-1-000193/2025,FALSE
05816630000152-1-004768/2025,FALSE
91987669000174-1-000333/2025,FALSE
11232665000147-1-000212/2025,FALSE
01409580000138-1-001533/2025,FALSE
42498733000148-1-001111/2025,FALSE
42498733000148-1-000944/2025,FALSE
11924138000101-1-001038/2025,FALSE
45781176000166-1-000640/2025,FALSE
00733062000102-1-000108/2024,FALSE
78680337000770-1-000221/2025,FALSE
46578498000175-1-000153/2025,FALSE
00394452000103-1-012978/2025,FALSE
84008440000185-1-000017/2025,FALSE
00394452000103-1-003837/2023,FALSE
14986862000140-1-000150/2025,FALSE
00394452000103-1-014043/2025,FALSE
18025940000109-1-000123/2025,FALSE
00394544000185-1-001369/2025,FALSE
14785598000186-1-000034/2025,FALSE
18668376000134-1-000073/2025,FALSE
17952508000192-1-000047/2025,FALSE
17138140000123-1-000127/2025,FALSE
13650403000128-1-000477/2025,FALSE
12998458000160-1-000665/2025,FALSE
45270459000143-1-000026/2025,FALSE
43052497000102-1-000254/2025,FALSE
01612370000142-1-000036/2025,FALSE
42498733000148-1-001113/2025,FALSE
17217985000104-1-000139/2025,FALSE
00394452000103-1-014053/2025,FALSE
00509968000148-1-001915/2025,FALSE
22855159000120-1-000100/2025,FALSE
12998458000160-1-000668/2025,FALSE
77902914000172-1-000452/2025,FALSE
13809041000175-1-000108/2025,FALSE
44573087000161-1-000244/2025,FALSE
94577574000170-1-000417/2025,FALSE
03507415000225-1-000206/2025,FALSE
04215971000100-1-000081/2025,FALSE
03587269000104-1-000025/2025,FALSE
13700575000169-1-000167/2025,FALSE
20920567000193-1-000154/2025,FALSE
05816630000152-1-004792/2025,FALSE
05816630000152-1-004823/2025,FALSE
07784414000106-1-000007/2025,TRUE
10502372000170-1-000066/2025,FALSE
48031918000124-1-001693/2025,FALSE
46362927000172-1-000405/2025,FALSE
96291141000180-1-002674/2025,FALSE
00394502001205-1-000787/2025,FALSE
27080605000196-1-000598/2025,FALSE
27080605000196-1-000612/2025,FALSE
05054929000117-1-000242/2025,FALSE
49179446000114-1-000031/2025,FALSE
78680337000770-1-000224/2025,FALSE
00394502002864-1-000762/2025,FALSE
88830609000139-1-000412/2025,TRUE
91105452000193-1-000205/2025,FALSE
87612826000190-1-000379/2025,FALSE
04204318000145-1-000761/2025,FALSE
15126437000305-1-000851/2025,FALSE
10461679000170-1-000008/2025,FALSE
46523080000160-1-000094/2025,FALSE
00509018000113-1-001466/2025,FALSE
45279627000161-1-000057/2025,FALSE
88541354000194-1-000356/2025,FALSE
02056729000105-1-000848/2025,FALSE
75095679000149-1-000246/2025,FALSE
15056310000103-1-000009/2025,FALSE
03277610000125-1-000388/2025,FALSE
45276128000110-1-002023/2025,FALSE
02391654000119-1-000800/2025,FALSE
88541354000194-1-000360/2025,FALSE
07820337000194-1-000007/2025,FALSE
15126437000305-1-001320/2025,FALSE
03277610000125-1-000389/2025,FALSE
44544690000115-1-000141/2025,FALSE
10572048000551-1-000018/2025,FALSE
02480178000102-1-000004/2025,FALSE
00394502002864-1-000774/2025,FALSE
46068425000133-1-001433/2025,FALSE
15126437000305-1-001267/2025,FALSE
76022516000107-1-000051/2025,FALSE
01609404000140-1-000568/2025,FALSE
01609404000140-1-000569/2025,FALSE
46319000000150-1-000205/2025,FALSE
14164340000162-1-000034/2025,FALSE
14164340000162-1-000032/2025,FALSE
44763928000101-1-000288/2025,FALSE
00394502002864-1-000788/2025,FALSE
22855159000120-1-000096/2025,FALSE
45358249000101-1-001086/2025,FALSE
13016717000173-1-000093/2025,FALSE
07954480000179-1-009887/2025,FALSE
46068425000133-1-001438/2025,FALSE
13034603000156-1-000032/2025,FALSE
11718406000120-1-000094/2025,FALSE
45122603000102-1-000434/2025,FALSE
05816630000152-1-004842/2025,FALSE
03507415000225-1-000213/2025,FALSE
42498733000148-1-001119/2025,FALSE
11490142000109-1-000006/2025,FALSE
27080605001915-1-000016/2025,FALSE
45352267000186-1-000205/2025,FALSE
47970769000104-1-000282/2025,FALSE
42498600000171-1-003134/2025,FALSE
00394502002864-1-000378/2025,FALSE
46374500000194-1-005745/2025,FALSE
11718406000120-1-000095/2025,FALSE
44919918000104-1-000074/2025,FALSE
46522959000198-1-000074/2025,FALSE
01409580000138-1-001430/2025,FALSE
04287990000141-1-000019/2025,FALSE
45176005000108-1-000182/2025,FALSE
10572048000128-1-000830/2025,FALSE
46634333000173-1-000711/2025,FALSE
03277610000125-1-000393/2025,FALSE
49811037000199-1-000010/2025,FALSE
01373497000156-1-000342/2025,FALSE
12440744000106-1-000080/2025,FALSE
09583958000127-1-000004/2025,FALSE
09583958000127-1-000013/2025,FALSE
09583958000127-1-000011/2025,FALSE
01601856000185-1-000242/2025,FALSE
01577780000108-1-000149/2025,FALSE
63025530000104-1-002143/2025,FALSE
12440744000106-1-000051/2025,FALSE
09583958000127-1-000014/2025,FALSE
09583958000127-1-000040/2025,FALSE
11770182000104-1-000023/2025,FALSE
46634598000171-1-000353/2025,FALSE
10393006000120-1-000010/2025,FALSE
19843929000100-1-000381/2025,FALSE
15126437000305-1-001200/2025,FALSE
46634358000177-1-000045/2025,FALSE
27080605000358-1-000042/2025,FALSE
90836693000140-1-000423/2025,FALSE
12440744000106-1-000047/2025,FALSE
13937065000100-1-002547/2025,FALSE
12440744000106-1-000056/2025,FALSE
41090291000133-1-000165/2025,FALSE
46374500000194-1-005273/2025,FALSE
00733062000102-1-000215/2025,FALSE
02056778000148-1-000089/2025,FALSE
06439988000176-1-000054/2025,FALSE
46374500000194-1-005420/2025,FALSE
06096218000178-1-000039/2025,FALSE
46374500000194-1-005461/2025,FALSE
46374500000194-1-005462/2025,FALSE
46374500000194-1-005463/2025,FALSE
03452299000103-1-000071/2025,FALSE
66991647000130-1-000105/2025,FALSE
00394544000185-1-001334/2025,FALSE
00394544000185-1-001336/2025,FALSE
21238738000161-1-000115/2025,FALSE
21238738000161-1-000119/2025,FALSE
04384829000196-1-000221/2025,FALSE
22678874000135-1-000181/2025,TRUE
60747318000162-1-001029/2025,FALSE
08774605000141-1-000008/2025,FALSE
00394544000185-1-001386/2025,FALSE
22980973000177-1-000002/2026,FALSE
76974823000180-1-000049/2025,FALSE
01612376000110-1-000028/2025,FALSE
04696490000163-1-000006/2026,FALSE
06553564000138-1-000019/2024,FALSE
01740489000109-1-000323/2025,FALSE
27080605001249-1-000003/2025,FALSE
46374500000194-1-005762/2025,FALSE
28741080000155-1-000056/2025,TRUE
60747318000162-1-001038/2025,FALSE
46374500000194-1-005780/2025,FALSE
08597121000174-1-000402/2025,TRUE
87613501000121-1-000020/2025,FALSE
92122753000198-1-000027/2025,FALSE
88585518000185-1-000339/2025,TRUE
00394502001205-1-000405/2025,TRUE
00394544000185-1-001275/2025,TRUE
46634481000198-1-000325/2024,TRUE
46634614000126-1-000049/2025,FALSE
12998458000160-1-000018/2025,TRUE
95684510000131-1-000013/2025,FALSE
44847663000111-1-000393/2025,TRUE
18449173000157-1-000042/2025,TRUE
24098477000110-1-000044/2025,TRUE
13120613000104-1-000023/2025,TRUE
12998458000160-1-000363/2025,TRUE
14105209000124-1-000139/2025,FALSE
95639472000103-1-000042/2025,TRUE
76309806000128-1-000191/2025,FALSE
44927267000102-1-000029/2025,TRUE
02940523000143-1-000029/2025,TRUE
46522967000134-1-000126/2025,TRUE
46634614000126-1-000023/2025,FALSE
09342856000110-1-000011/2025,TRUE
03587269000104-1-000020/2025,FALSE
18602029000109-1-000121/2024,TRUE
76950070000172-1-000101/2025,FALSE
01612319000130-1-000014/2025,TRUE
46523247000193-1-000036/2025,TRUE
18557561000151-1-000095/2025,TRUE
08148553000106-1-000034/2025,TRUE
46374500000194-1-004463/2025,FALSE
00394452000103-1-020837/2024,TRUE
15126437000305-1-000663/2025,TRUE
46374500000194-1-005148/2025,FALSE
42498733000148-1-000994/2025,FALSE
27080605000196-1-000505/2025,TRUE
63025530000104-1-001036/2025,TRUE
60448040000122-1-000423/2025,TRUE
27080605000196-1-000546/2025,TRUE
42498733000148-1-001021/2025,FALSE
04929345000185-1-000020/2025,TRUE
89814693000160-1-000052/2025,TRUE
47970769000104-1-000025/2025,TRUE
08182313000110-1-000075/2025,TRUE
59045351000161-1-000014/2025,FALSE
84744994000140-1-000107/2025,TRUE
18402552000191-1-000019/2025,FALSE
68020916000147-1-000091/2025,TRUE
07954605000160-1-000213/2025,FALSE
27080605000196-1-000477/2025,TRUE
13460266000169-1-000017/2025,TRUE
07954480000179-1-008192/2025,TRUE
46377800000127-1-001803/2025,TRUE
45122603000102-1-000394/2025,TRUE
82951351000142-1-000509/2025,TRUE
10476556000102-1-000009/2025,TRUE
13927801000300-1-000036/2025,TRUE
00394700000108-1-000106/2025,TRUE
07954480000179-1-008641/2025,TRUE
11634081000106-1-000011/2025,TRUE
04104816000116-1-000103/2025,TRUE
46374500000194-1-005246/2025,FALSE
00394700000108-1-000186/2025,TRUE
22112109000153-1-000048/2025,TRUE
15126437000305-1-001061/2025,FALSE
46374500000194-1-004675/2025,FALSE
18677609000165-1-000040/2025,TRUE
95640124000148-1-000046/2025,TRUE
00348003000110-1-000153/2025,TRUE
18602045000100-1-000004/2025,TRUE
02920909000193-1-000039/2024,TRUE
12998458000160-1-001325/2024,TRUE
46410775000136-1-000641/2024,FALSE
76958966000106-1-000225/2025,TRUE
18242792000176-1-000118/2025,TRUE
00394452000103-1-008610/2025,TRUE
27165554000103-1-000410/2024,FALSE
18029371000161-1-000052/2025,TRUE
46694139000183-1-000324/2025,TRUE
23718034000111-1-000048/2025,TRUE
00394452000103-1-009806/2025,TRUE
46374500000194-1-005792/2025,FALSE
18338178000102-1-000317/2024,FALSE
06138911000166-1-000063/2024,TRUE
00394502000144-1-004833/2025,TRUE
47018676000176-1-000251/2025,TRUE
58200015000183-1-000198/2025,TRUE
14042659000115-1-000106/2025,FALSE
00394502000144-1-004533/2025,TRUE
46422408000152-1-000258/2025,TRUE
46223723000150-1-000029/2025,TRUE
18428854000139-1-000056/2025,FALSE
18677591000100-1-000159/2025,TRUE
18025940000109-1-000126/2025,TRUE
12998458000160-1-000463/2025,FALSE
01611339000197-1-000093/2025,TRUE
18133306000181-1-000071/2025,TRUE
45192275000102-1-000013/2025,TRUE
01409580000138-1-000838/2025,FALSE
42498600000171-1-002613/2025,FALSE
23444672000191-1-000029/2025,FALSE
46634291000170-1-000297/2025,TRUE
12770455000175-1-000018/2025,FALSE
13864377000130-1-000994/2025,TRUE
00394452000103-1-023234/2024,TRUE
11419212000124-1-000002/2025,TRUE
18334268000125-1-000090/2025,TRUE
13882949000104-1-000062/2025,TRUE
10439192000190-1-000078/2024,FALSE
84139633000175-1-000010/2025,FALSE
60747318000162-1-001046/2025,TRUE
46374500000194-1-005834/2025,FALSE
27080605000196-1-000635/2025,TRUE
89421259000110-1-000052/2025,FALSE
03612122000127-1-000013/2025,TRUE
46374500000194-1-005869/2025,FALSE
18428839000190-1-000183/2025,TRUE
16692121000181-1-000108/2025,FALSE
15461510000133-1-000034/2025,TRUE
63025530000104-1-001424/2025,TRUE
75743377000130-1-000118/2025,FALSE
76247386000100-1-000076/2025,FALSE
46523031000128-1-000122/2025,FALSE
38111778000140-1-000095/2025,TRUE
46374500000194-1-004460/2025,FALSE
16692121000181-1-000131/2025,FALSE
08761140000194-1-000202/2025,TRUE
08761140000194-1-000203/2025,TRUE
46523015000135-1-000097/2025,TRUE
01612516000150-1-000115/2025,TRUE
02940523000143-1-000030/2025,TRUE
46634481000198-1-000067/2024,TRUE
59015438000196-1-000104/2025,TRUE
18414615000120-1-000012/2025,TRUE
11179871000130-1-000020/2025,TRUE
09012493000154-1-000094/2025,TRUE
18313817000185-1-000061/2025,FALSE
11472134000121-1-000016/2025,TRUE
01409580000138-1-001582/2025,FALSE
04842827000101-1-000067/2025,TRUE
12333738000150-1-000011/2025,TRUE
13792329000184-1-000106/2025,TRUE
37344397000149-1-000020/2025,TRUE
11470270000182-1-000084/2025,TRUE
20637732000102-1-000047/2025,FALSE
46634614000126-1-000029/2025,TRUE
75730994000109-1-000274/2024,TRUE
78640489000153-1-001192/2024,FALSE
76205814000124-1-000051/2025,FALSE
06553937000170-1-000041/2025,TRUE
05722202000160-1-000022/2025,TRUE
17702515000136-1-000076/2025,TRUE
92963560000160-1-000377/2025,FALSE
21417423000181-1-000068/2025,TRUE
11415674000173-1-000006/2025,FALSE
15024045000173-1-000037/2025,TRUE
01613373000109-1-000014/2025,FALSE
03501525000107-1-000055/2025,TRUE
12207403000195-1-000070/2025,TRUE
75741330000137-1-000117/2025,FALSE
18428946000119-1-000018/2025,FALSE
46189718000179-1-000182/2025,FALSE
02267698000131-1-000028/2025,FALSE
18449140000107-1-000003/2025,TRUE
10472663000162-1-000032/2025,TRUE
19229921000159-1-000053/2025,TRUE
14830853000165-1-000043/2025,FALSE
18428888000123-1-000151/2025,TRUE
46522983000127-1-000171/2025,TRUE
00634997000131-1-000089/2025,TRUE
08113466000105-1-000051/2025,TRUE
08865644000154-1-000031/2025,TRUE
08865644000154-1-000033/2025,TRUE
44927267000102-1-000031/2025,TRUE
07222467000125-1-000044/2025,TRUE
18650945000114-1-000020/2025,TRUE
07460294000183-1-000039/2025,TRUE
31723497000108-1-000028/2025,TRUE
45735461000140-1-000015/2025,TRUE
75771295000107-1-000028/2025,TRUE
10872937000100-1-000016/2025,FALSE
18307405000132-1-000032/2025,TRUE
18663401000197-1-000114/2025,TRUE
10872937000100-1-000018/2025,FALSE
76416866000140-1-000080/2025,TRUE
11361862000166-1-000046/2025,FALSE
08095283000104-1-000108/2025,TRUE
27165554000103-1-000054/2025,TRUE
12159734000105-1-000001/2025,TRUE
77116663000109-1-000062/2025,TRUE
78640489000153-1-000476/2025,FALSE
12474705000120-1-000165/2025,TRUE
11216262000104-1-000016/2025,TRUE
60448040000122-1-000446/2025,TRUE
05903125000145-1-000087/2025,FALSE
46374500000194-1-004956/2025,FALSE
46634101000115-1-000207/2025,TRUE
12364881000109-1-000010/2025,TRUE
12474705000120-1-000183/2025,TRUE
46374500000194-1-003792/2025,FALSE
04696490000163-1-000369/2024,FALSE
46374500000194-1-003879/2025,TRUE
00394452000103-1-006836/2025,TRUE
33781055000135-1-000830/2025,TRUE
46374500000194-1-003998/2025,FALSE
46362661000168-1-000850/2025,TRUE
51885242000140-1-000090/2025,FALSE
78640489000153-1-001191/2024,FALSE
80257355000108-1-000079/2025,FALSE
46374500000194-1-005008/2025,FALSE
00530279000115-1-000105/2025,TRUE
60448040000122-1-000402/2025,TRUE
46374500000194-1-004198/2025,FALSE
15126437000143-1-000698/2025,TRUE
15126437000143-1-004269/2024,TRUE
60747318000162-1-000886/2025,TRUE
76022516000107-1-000054/2025,TRUE
15126437000143-1-004254/2024,TRUE
27080605000196-1-000535/2025,TRUE
07868234000102-1-000011/2025,FALSE
01613094000137-1-000008/2025,FALSE
15126437000305-1-000546/2025,TRUE
15126437000305-1-000731/2025,TRUE
29138328000150-1-000036/2025,TRUE
01409580000138-1-001389/2025,FALSE
00394544000185-1-001425/2025,TRUE
60453032000174-1-000104/2025,FALSE
00394429000100-1-001424/2025,FALSE
67662437000161-1-000043/2025,TRUE
46374500000194-1-005897/2025,FALSE
46374500000194-1-005902/2025,FALSE
07424905000138-1-000433/2024,TRUE
46374500000194-1-005091/2025,FALSE
46374500000194-1-005923/2025,FALSE
95423000000100-1-000158/2025,TRUE
60448040000122-1-000547/2025,TRUE
80257355000108-1-000167/2025,FALSE
46177531000155-1-000261/2025,FALSE
46374500000194-1-005584/2025,FALSE
51885242000140-1-000121/2025,FALSE
13654421000188-1-000050/2025,FALSE
00394452000103-1-014324/2025,TRUE
76205707000104-1-000087/2025,TRUE
15126437000143-1-004180/2024,TRUE
51885242000140-1-000329/2025,TRUE
27080605000196-1-000591/2025,TRUE
27080605000196-1-000581/2025,FALSE
75771477000170-1-000275/2025,TRUE
60448040000122-1-000503/2025,TRUE
18409193000102-1-000060/2025,FALSE
01614225000109-1-000125/2025,TRUE
88818299000137-1-000207/2025,FALSE
46374500000194-1-005113/2025,FALSE
11259476000168-1-000057/2025,TRUE
03930106000182-1-000227/2025,TRUE
29063294000182-1-000101/2025,TRUE
95583571000102-1-000083/2025,TRUE
15126437000305-1-001201/2025,TRUE
05058458000115-1-000021/2025,TRUE
08241747000496-1-000093/2025,TRUE
08169278000107-1-000028/2025,TRUE
76175918000133-1-000043/2025,FALSE
21417423000181-1-000070/2025,TRUE
03442597000112-1-000001/2025,TRUE
08084014000142-1-000043/2025,TRUE
14986862000140-1-000154/2025,TRUE
55750301000124-1-000027/2024,TRUE
82951351000142-1-000440/2025,TRUE
05058458000115-1-000022/2025,TRUE
82951351000142-1-000439/2025,TRUE
07954480000179-1-004562/2025,TRUE
82568221000125-1-000009/2025,FALSE
45370707000128-1-000072/2025,TRUE
77857183000190-1-000207/2025,TRUE
94703980000132-1-000033/2025,FALSE
00394429000100-1-000927/2025,TRUE
33781055000135-1-000736/2025,TRUE
00394452000103-1-011825/2025,TRUE
08788903000190-1-000031/2025,FALSE
16298945000171-1-000014/2025,TRUE
46374500000194-1-005131/2025,FALSE
46374500000194-1-005123/2025,FALSE
46374500000194-1-005057/2025,FALSE
46374500000194-1-005026/2025,FALSE
46374500000194-1-002264/2025,FALSE
46374500000194-1-005129/2025,FALSE
46374500000194-1-005054/2025,FALSE
46374500000194-1-005015/2025,FALSE
46374500000194-1-005025/2025,FALSE
46374500000194-1-004946/2025,FALSE
45323474000102-1-000034/2025,TRUE
12248522000196-1-000050/2025,TRUE
80257355000108-1-000169/2025,FALSE
18128256000144-1-000041/2025,TRUE
00394452000103-1-008458/2025,TRUE
46612032000149-1-000149/2025,TRUE
88818299000137-1-000206/2025,FALSE
26981455000129-1-000097/2025,TRUE
17702515000136-1-000079/2025,TRUE
08653818000115-1-000002/2025,TRUE
03930106000182-1-000239/2025,TRUE
05054994000142-1-000032/2025,FALSE
90832619000155-1-000128/2025,TRUE
52030830000165-1-000062/2025,FALSE
10769869000159-1-000001/2025,TRUE
46410775000136-1-000483/2025,TRUE
60747318000162-1-000861/2025,TRUE
60747318000162-1-000658/2025,TRUE
91987669000174-1-000560/2024,TRUE
00488478000102-1-000176/2025,FALSE
25209149000106-1-000075/2025,TRUE
00394452000103-1-011820/2025,TRUE
46151718000180-1-000209/2025,TRUE
87572046000163-1-000089/2025,TRUE
03273207000128-1-000015/2025,TRUE
46374500000194-1-004157/2025,FALSE
00394544000185-1-001075/2025,TRUE
18316273000105-1-000027/2025,TRUE
08109444000171-1-000027/2025,TRUE
04285896000153-1-000065/2025,TRUE
04262762000117-1-000009/2025,TRUE
33781055000135-1-000886/2025,TRUE
29138369000147-1-000049/2025,TRUE
46634044000174-1-000181/2025,TRUE
95423000000100-1-000106/2025,TRUE
84013408000198-1-000009/2025,TRUE
03277610000125-1-000038/2025,TRUE
46578530000112-1-000080/2025,TRUE
04262762000117-1-000015/2024,TRUE
38111778000140-1-000085/2025,TRUE
80888662000189-1-000057/2025,FALSE
17723172000196-1-000017/2025,TRUE
00394544000185-1-001074/2025,TRUE
76416866000140-1-000081/2025,TRUE
05648696000180-1-000088/2025,TRUE
27167410000188-1-000245/2025,TRUE
82939380000199-1-000137/2025,TRUE
04696490000163-1-000031/2025,FALSE
03155934000190-1-000172/2024,FALSE
07158578000110-1-000036/2025,TRUE
02884153000174-1-000007/2025,FALSE
06202808000138-1-000005/2025,TRUE
11358116000113-1-000047/2025,FALSE
14986862000140-1-000155/2025,FALSE
12247755000174-1-000005/2025,TRUE
00114819000180-1-000003/2025,TRUE
45227337000174-1-000035/2025,TRUE
08162869000144-1-000069/2025,FALSE
87613154000137-1-000022/2025,TRUE
03501509000106-1-000058/2025,TRUE
26981455000129-1-000127/2025,TRUE
46854998000192-1-000343/2025,FALSE
08597121000174-1-000421/2025,TRUE
46854998000192-1-000326/2025,FALSE
39563911000162-1-000165/2025,TRUE
15126437000305-1-001392/2025,TRUE
31776479000186-1-000009/2024,TRUE
46374500000194-1-005992/2025,FALSE
01612370000142-1-000083/2025,TRUE
04929345000185-1-000111/2025,TRUE
46189734000161-1-000049/2025,TRUE
03296968000790-1-000030/2025,TRUE
45741659000137-1-000053/2025,TRUE
46374500000194-1-006007/2025,FALSE
00394452000103-1-011709/2025,TRUE
46374500000194-1-003880/2025,FALSE
07954480000179-1-010123/2025,TRUE
08597121000174-1-000356/2025,TRUE
09073628000191-1-000057/2025,TRUE
46374500000194-1-005470/2025,FALSE
76416866000140-1-000082/2025,TRUE
13743281000114-1-000114/2025,TRUE
76206606000140-1-000289/2025,TRUE
35501733000194-1-000024/2025,TRUE
44919918000104-1-000091/2024,TRUE
92242080000100-1-000090/2025,TRUE
18602052000101-1-000037/2025,FALSE
87849923000109-1-000270/2025,TRUE
18017384000110-1-000114/2025,TRUE
46377800000127-1-002741/2025,TRUE
03903176000141-1-000079/2025,TRUE
76995430000152-1-000022/2025,FALSE
01612999000192-1-000038/2025,TRUE
07954480000179-1-008180/2025,TRUE
49556863000139-1-000027/2025,TRUE
88150495000186-1-000162/2025,FALSE
