codigo_pdm,nome_pdm,codigo_br,nome_item
1605,Abatacepte,434765,"434765 - Abatacepte, Concentração:125 MG/ML, Forma Farmacêutica:Solução Injetável, Característica Adicional:Seringa Preenchida"
1605,Abatacepte,365451,"365451 - Abatacepte, Concentração:250 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável, Característica Adicional:C/ Seringa Descartável"
30339,Ácido Desoxicólico,628776,"628776 - Ácido Desoxicólico, Concentração:10 MG/ML, Forma Farmacêutica:Solução Injetável"
1612,Rivaroxabana,476822,"476822 - Rivaroxabana, Concentração:2,5 MG"
1612,Rivaroxabana,412092,"412092 - Rivaroxabana, Concentração:15 MG"
1612,Rivaroxabana,412091,"412091 - Rivaroxabana, Concentração:20 MG"
1612,Rivaroxabana,394103,"394103 - Rivaroxabana, Concentração:10 MG"
1615,Acarbose,354317,"354317 - Acarbose, Concentração:100 MG"
1615,Acarbose,268202,"268202 - Acarbose, Dosagem:50 MG"
1617,Bendamustina,450760,"450760 - Bendamustina, Concentração:25 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
1617,Bendamustina,428804,"428804 - Bendamustina, Concentração:100 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
1621,Ciproeptadina Cloridrato,440313,"440313 - Ciproeptadina Cloridrato, Composição:Associada À Cobamamida, Concentração:4 Mg + 1 MG"
1621,Ciproeptadina Cloridrato,407039,"407039 - Ciproeptadina Cloridrato, Composição:Associada À Cobamamida, Concentração:0,8 Mg/Ml + 4 MG/G, Forma Farmacêutica:Xarope Diluente + Pó P/ Preparação Extemporânea, Característica Adicional:Apresentação C/ Fr 98 Ml + Sachê 5 G"
1621,Ciproeptadina Cloridrato,402927,"402927 - Ciproeptadina Cloridrato, Composição:Associado Às Vitaminas B1, B2, B3, B6, C, Concentração:0,8 + 0,12 + 0,15 + 1,334 + 0,134 + 4,334 MG/ML, Forma Farmacêutica:Solução Oral"
1622,Aceclofenaco,271669,"271669 - Aceclofenaco, Dosagem:1,5%, Aplicação:Creme"
1622,Aceclofenaco,271667,"271667 - Aceclofenaco, Dosagem:150 MG, Aplicação:Injetável"
1622,Aceclofenaco,271666,"271666 - Aceclofenaco, Dosagem:100 MG"
1647,Solifenacina,439129,"439129 - Solifenacina, Composição:Associado À Tansulosina, Concentração:6 Mg + 0,4 MG, Adicional:Liberação Prolongada"
1647,Solifenacina,406231,"406231 - Solifenacina, Composição:Sal Succinato, Concentração:10 MG"
1647,Solifenacina,406230,"406230 - Solifenacina, Composição:Sal Succinato, Concentração:5 MG"
1648,Lornoxicam,406082,"406082 - Lornoxicam, Concentração:4 MG"
1648,Lornoxicam,406081,"406081 - Lornoxicam, Concentração:8 MG"
1649,Solução Para Criopreservação,410053,"410053 - Solução Para Criopreservação, Composição:Hetamido,Glicose,Sais De Sódio,Potássio E Magnésio, Concentração:16,67% + 0,139% , 322 Mosm/L, Forma Farmacêutica:Solução Estéril, Apirogênica, Característica Adicional:Formulação Especialmente Manipulada"
1649,Solução Para Criopreservação,407624,"407624 - Solução Para Criopreservação, Composição:Dmso + Dextrana 50 Em Solução Fisiológica, Concentração:50% + 50%, Forma Farmacêutica:Solução Estéril, Apirogênica, Característica Adicional:Formulação Especialmente Manipulada"
1649,Solução Para Criopreservação,407623,"407623 - Solução Para Criopreservação, Composição:Dmso + Dextrana 40, Em Água Para Injetável, Concentração:55% + 5%, Forma Farmacêutica:Solução Estéril, Apirogênica"
1650,Denosumabe,421223,"421223 - Denosumabe, Concentração:60 MG/ML, Forma Farmacêutica:Solução Injetável"
1650,Denosumabe,406358,"406358 - Denosumabe, Concentração:70 MG/ML, Forma Farmacêutica:Solução Injetável"
1652,Linagliptina,407214,"407214 - Linagliptina, Concentração:5 MG"
1653,Prasugrel Cloridrato,407705,"407705 - Prasugrel Cloridrato, Concentração:10 MG"
1653,Prasugrel Cloridrato,407704,"407704 - Prasugrel Cloridrato, Concentração:5 MG"
1651,Levocetirizina,611977,"611977 - Levocetirizina, Composição:Sal Dipropionato, Concentração:5 MG, Adicional:Orodispersível"
1651,Levocetirizina,485276,"485276 - Levocetirizina, Composição:Associado Ao Montelucaste, Concentração:5 Mg + 10 MG"
1651,Levocetirizina,434796,"434796 - Levocetirizina, Composição:Sal Dipropionato, Concentração:5 MG/ML, Forma Farmacêutica:Solução Oral"
1651,Levocetirizina,406487,"406487 - Levocetirizina, Composição:Sal Dipropionato, Concentração:5 MG"
1729,Alisquireno Hemifumarato,415780,"415780 - Alisquireno Hemifumarato, Composição:Associado À Hidroclorotiazida, Concentração:300 Mg + 25 MG"
1729,Alisquireno Hemifumarato,415779,"415779 - Alisquireno Hemifumarato, Composição:Associado À Hidroclorotiazida, Concentração:150 Mg + 25 MG"
1729,Alisquireno Hemifumarato,415778,"415778 - Alisquireno Hemifumarato, Composição:Associado À Hidroclorotiazida, Concentração:150 Mg + 12,5 MG"
1729,Alisquireno Hemifumarato,406602,"406602 - Alisquireno Hemifumarato, Composição:Associado À Hidroclorotiazida, Concentração:300 Mg + 12,5 MG"
1729,Alisquireno Hemifumarato,404611,"404611 - Alisquireno Hemifumarato, Composição:Associado Com Anlodipino Besilato, Concentração:300 Mg + 10 MG"
1729,Alisquireno Hemifumarato,366884,"366884 - Alisquireno Hemifumarato, Concentração:300 MG"
1729,Alisquireno Hemifumarato,366883,"366883 - Alisquireno Hemifumarato, Concentração:150 MG"
1730,Acetato De Sódio,276774,"276774 - Acetato De Sódio, Concentração:2 Meq/Ml, Apresentação:Solução Injetável"
1731,Acetato De Zinco,481786,"481786 - Acetato De Zinco, Concentração:10 MG/ML, Forma Farmaceutica:Xarope, Característica Adicional:Formulação Especialmente Manipulada"
1731,Acetato De Zinco,389062,"389062 - Acetato De Zinco, Concentração:300 MG, Característica Adicional:Formulação Especialmente Manipulada"
1731,Acetato De Zinco,389061,"389061 - Acetato De Zinco, Concentração:50 MG, Característica Adicional:Formulação Especialmente Manipulada"
1733,Acetato De Cálcio,386044,"386044 - Acetato De Cálcio, Concentração:500 MG, Característica Adicional:Especialmente Manipulado"
1733,Acetato De Cálcio,334381,"334381 - Acetato De Cálcio, Concentração:667 MG, Característica Adicional:Especialmente Manipulado"
1737,Olopatadina Cloridrato,354633,"354633 - Olopatadina Cloridrato, Concentração:2 MG/ML, Forma Farmacêutica:Solução Oftálmica"
1737,Olopatadina Cloridrato,354632,"354632 - Olopatadina Cloridrato, Concentração:1 MG/ML, Forma Farmacêutica:Solução Oftálmica"
1738,Cloreto Férrico,639964,"639964 - Cloreto Férrico, Concentração:48%, Forma Farmacêutica:Pomada, Característica Adicional:Formulação Especialmente Manipulada"
1738,Cloreto Férrico,465040,"465040 - Cloreto Férrico, Concentração:80%, Forma Farmacêutica:Gel, Característica Adicional:Formulação Especialmente Manipulada"
1738,Cloreto Férrico,460566,"460566 - Cloreto Férrico, Concentração:30%, Forma Farmacêutica:Gel, Característica Adicional:Formulação Especialmente Manipulada"
1738,Cloreto Férrico,422125,"422125 - Cloreto Férrico, Concentração:50%, Forma Farmacêutica:Gel, Característica Adicional:Formulação Especialmente Manipulada"
1742,Metoxisaleno,435187,"435187 - Metoxisaleno, Concentração:0,2%, Forma Farmacêutica:Creme, Características Adicionais:Formulação Especialmente Manipulada"
1742,Metoxisaleno,435186,"435186 - Metoxisaleno, Concentração:0,1%, Forma Farmacêutica:Creme, Características Adicionais:Formulação Especialmente Manipulada"
1742,Metoxisaleno,354242,"354242 - Metoxisaleno, Concentração:10 MG"
1744,Caspofungina Acetato,271657,"271657 - Caspofungina Acetato, Concentração:50 MG, Apresentação:Injetável"
1744,Caspofungina Acetato,271656,"271656 - Caspofungina Acetato, Concentração:70 MG, Apresentação:Injetável"
1747,Ciproterona Acetato,331980,"331980 - Ciproterona Acetato, Concentração:100 MG"
1747,Ciproterona Acetato,271110,"271110 - Ciproterona Acetato, Apresentação:Associada À Etinilestradiol, Dosagem:2mg + 0,035mg"
1747,Ciproterona Acetato,268077,"268077 - Ciproterona Acetato, Dosagem:50 MG"
1751,Clostebol Acetato,314367,"314367 - Clostebol Acetato, Princípio Ativo:Associado Com Neomicina Sulfato, Concentração:5 Mg + 5 MG/G, Forma Farmacêutica:Creme, Característica Adicional:Com Aplicadores"
1751,Clostebol Acetato,275428,"275428 - Clostebol Acetato, Princípio Ativo:Associado Com Neomicina Sulfato, Concentração:0,5% + 0,5%, Tipo Medicamento:Creme"
1726,Lisdexanfetamina Dimesilato,622368,"622368 - Lisdexanfetamina Dimesilato, Concentração:40 MG/ML, Forma Farmacêutica:Solução Oral - Gotas"
1726,Lisdexanfetamina Dimesilato,407328,"407328 - Lisdexanfetamina Dimesilato, Concentração:30 MG"
1726,Lisdexanfetamina Dimesilato,407327,"407327 - Lisdexanfetamina Dimesilato, Concentração:50 MG"
1726,Lisdexanfetamina Dimesilato,407326,"407326 - Lisdexanfetamina Dimesilato, Concentração:70 MG"
1767,Fludrocortisona Acetato,624533,"624533 - Fludrocortisona Acetato, Concentração:300 MCG, Adicional:Formulação Especialmente Manipulada"
1767,Fludrocortisona Acetato,624532,"624532 - Fludrocortisona Acetato, Concentração:50 MCG, Adicional:Formulação Especialmente Manipulada"
1767,Fludrocortisona Acetato,624531,"624531 - Fludrocortisona Acetato, Concentração:25 MCG, Adicional:Formulação Especialmente Manipulada"
1767,Fludrocortisona Acetato,417393,"417393 - Fludrocortisona Acetato, Concentração:0,1 MG/ML, Forma Farmacêutica:Solução Oral, Formulação Especialmente Manipulada"
1767,Fludrocortisona Acetato,272793,"272793 - Fludrocortisona Acetato, Dosagem:0,1 MG"
1769,Alfa-Alglicosidase,359903,"359903 - Alfa-Alglicosidase, Concentração:50 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
1775,Ticagrelor,478283,"478283 - Ticagrelor, Concentração:60 MG"
1775,Ticagrelor,400852,"400852 - Ticagrelor, Concentração:90 MG"
1782,Leuprorrelina Acetato,432915,"432915 - Leuprorrelina Acetato, Concentraçao:45 MG, Forma Farmaceutica:Pó Liófilo P/Injetável, Característica Adicional:C/ Sistema De Aplicação"
1782,Leuprorrelina Acetato,305261,"305261 - Leuprorrelina Acetato, Concentração:5 MG/ML, Forma Farmacêutica:Solução Injetável"
1782,Leuprorrelina Acetato,305260,"305260 - Leuprorrelina Acetato, Concentração:11,25 MG, Forma Farmacêutica:Pó Liófilo P/Injetável"
1782,Leuprorrelina Acetato,305259,"305259 - Leuprorrelina Acetato, Concentração:22,5 MG, Forma Farmacêutica:Pó Liófilo P/Injetável"
1782,Leuprorrelina Acetato,305258,"305258 - Leuprorrelina Acetato, Concentração:7,5 MG, Forma Farmacêutica:Pó Liófilo P/Injetável"
1782,Leuprorrelina Acetato,305257,"305257 - Leuprorrelina Acetato, Concentração:3,75 MG, Forma Farmacêutica:Pó Liófilo P/Injetável"
1786,Aprepitanto,362268,"362268 - Aprepitanto, Concentração:125 MG"
1786,Aprepitanto,362267,"362267 - Aprepitanto, Concentração:80 MG"
1786,Aprepitanto,362266,"362266 - Aprepitanto, Concentração:80 Mg E 125 MG, Característica Adicional:Embalagem Única"
1787,Megestrol Acetato,352237,"352237 - Megestrol Acetato, Concentração:40 MG/ML, Forma Farmacêutica:Suspensão Oral"
1787,Megestrol Acetato,273558,"273558 - Megestrol Acetato, Dosagem:40 MG"
1787,Megestrol Acetato,271654,"271654 - Megestrol Acetato, Dosagem:160 MG"
1795,Ivermectina,471763,"471763 - Ivermectina, Concentração:18 MG, Características Adicionais:Formulação Especialmente Manipulada"
1795,Ivermectina,376767,"376767 - Ivermectina, Concentração:6 MG"
1810,Rasburicase,380679,"380679 - Rasburicase, Concentração:1,5 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
1815,Racealfatocoferol,613834,"613834 - Racealfatocoferol, Concentração:800 MG"
1815,Racealfatocoferol,437695,"437695 - Racealfatocoferol, Concentração:400 UI"
1815,Racealfatocoferol,416268,"416268 - Racealfatocoferol, Composição:Sal Acetato, Concentração:15 UI/ML, Forma Farmacêutica:Suspensão Oral, Característica Adicional:Formulação Especialmente Manipulada"
1815,Racealfatocoferol,386294,"386294 - Racealfatocoferol, Composição:Sal Acetato, Concentração:1.000 UI"
1815,Racealfatocoferol,329610,"329610 - Racealfatocoferol, Concentração:400 MG"
1779,Hidroxocobalamina  Cloridrato,630757,"630757 - Hidroxocobalamina  Cloridrato, Concentração:2000 MCG/ML, Forma Farmaceutica:Solução Oral"
1779,Hidroxocobalamina  Cloridrato,615568,"615568 - Hidroxocobalamina  Cloridrato, Concentração:5 MG/ML, Forma Farmaceutica:Solução Injetável"
1779,Hidroxocobalamina  Cloridrato,427443,"427443 - Hidroxocobalamina  Cloridrato, Concentração:5 G, Forma Farmaceutica:Pó Liófilo Para Injetável, Característica Adicional:C/ Kit P/ Infusão, 2 Ampolas De 2,5g"
1779,Hidroxocobalamina  Cloridrato,427442,"427442 - Hidroxocobalamina  Cloridrato, Concentração:5 G, Forma Farmaceutica:Pó Liófilo Para Injetável, Característica Adicional:C/ Kit P/ Infusão"
1779,Hidroxocobalamina  Cloridrato,411757,"411757 - Hidroxocobalamina  Cloridrato, Concentração:1 MG/ML, Forma Farmaceutica:Solução Oral, Característica Adicional:Especialmente Manipulado"
1779,Hidroxocobalamina  Cloridrato,271652,"271652 - Hidroxocobalamina  Cloridrato, Dosagem:7,5 MG/ML, Indicação:Injetável"
1779,Hidroxocobalamina  Cloridrato,271651,"271651 - Hidroxocobalamina  Cloridrato, Dosagem:2,5 MG/ML, Indicação:Injetável"
1820,Acetazolamida,456909,"456909 - Acetazolamida, Concentração:25 MG/ML, Forma Farmaceutica:Xarope, Característica Adicional:Formulação Especialmente Manipulada"
1820,Acetazolamida,367329,"367329 - Acetazolamida, Concentração:50 MG/ML, Forma Farmaceutica:Xarope, Característica Adicional:Formulação Especialmente Manipulada"
1820,Acetazolamida,348000,"348000 - Acetazolamida, Concentração:62,5 MG, Forma Farmaceutica:Oral, Característica Adicional:Formulação Especialmente Manipulada"
1820,Acetazolamida,278283,"278283 - Acetazolamida, Dosagem:250 MG"
1851,Queratina,428148,"428148 - Queratina, Composição:Cassia Acutifolia, Enxofre, Bitartarato, Concentração:200 Mg + 20 Mg + 20 Mg + 20 Mg"
1852,Quelato De Cobre,428149,"428149 - Quelato De Cobre, Concentração:1 MG/ML, Forma Farmacêutica:Solução Oral"
1869,Ácido Aminocapróico,309046,"309046 - Ácido Aminocapróico, Dosagem:100 MG/ML, Forma Farmacêutica:Xarope"
1869,Ácido Aminocapróico,309045,"309045 - Ácido Aminocapróico, Dosagem:200 MG/ML, Forma Farmacêutica:Solução Injetável"
1869,Ácido Aminocapróico,278646,"278646 - Ácido Aminocapróico, Dosagem:50 MG/ML, Indicação:Solução Injetável"
1869,Ácido Aminocapróico,277311,"277311 - Ácido Aminocapróico, Dosagem:500 MG"
1874,Ácido Azeláico,480352,"480352 - Ácido Azeláico, Concentração:150 MG/G, Forma Farmaceutica:Gel"
1874,Ácido Azeláico,269464,"269464 - Ácido Azeláico, Dosagem:200mg/G, Apresentação:Creme"
1824,Acetilcisteína,480350,"480350 - Acetilcisteína, Concentraçao:200 MG, Forma Farmaceutica:Comprimido Efervescente"
1824,Acetilcisteína,480349,"480349 - Acetilcisteína, Concentraçao:600 MG, Forma Farmaceutica:Comprimido Efervescente"
1824,Acetilcisteína,462821,"462821 - Acetilcisteína, Concentraçao:100 MG, Forma Farmaceutica:Granulado Para Solução Oral"
1824,Acetilcisteína,434110,"434110 - Acetilcisteína, Concentraçao:600 MG, Forma Farmaceutica:Granulado Para Solução Oral"
1824,Acetilcisteína,432679,"432679 - Acetilcisteína, Concentraçao:200 MG, Forma Farmaceutica:Granulado Para Solução Oral"
1824,Acetilcisteína,419545,"419545 - Acetilcisteína, Composição:N-Acetilcisteína, Concentraçao:100 MG/ML, Forma Farmaceutica:Solução Oral, Característica Adicional:Formulação Especialmente Manipulada"
1824,Acetilcisteína,393494,"393494 - Acetilcisteína, Concentraçao:11,5 MG/ML, Forma Farmaceutica:Solução Nasal"
1824,Acetilcisteína,393493,"393493 - Acetilcisteína, Composição:Associada Ao Sulfato De Tuaminoeptano, Concentraçao:10 Mg + 5 MG/ML, Forma Farmaceutica:Solução Nasal"
1824,Acetilcisteína,393492,"393492 - Acetilcisteína, Composição:Associada Ao Sulfato De Tuaminoeptano, Concentraçao:10 Mg + 5 MG/ML, Forma Farmaceutica:Solução Nasal, Característica Adicional:Com Aplicador"
1824,Acetilcisteína,356952,"356952 - Acetilcisteína, Concentraçao:600 MG, Característica Adicional:Medicamento Especialmente Manipulado"
1824,Acetilcisteína,355786,"355786 - Acetilcisteína, Concentraçao:40 MG/ML, Forma Farmaceutica:Xarope"
1824,Acetilcisteína,335091,"335091 - Acetilcisteína, Dosagem:100 MG/ML, Forma Farmacêutica:Solução Injetável"
1824,Acetilcisteína,286864,"286864 - Acetilcisteína, Dosagem:100 MG, Indicação:Pó Para Solução Oral"
1824,Acetilcisteína,274806,"274806 - Acetilcisteína, Dosagem:600 MG, Indicação:Pó Para Solução Oral"
1824,Acetilcisteína,270558,"270558 - Acetilcisteína, Dosagem:20 MG/ML, Indicação:Xarope"
1824,Acetilcisteína,270557,"270557 - Acetilcisteína, Dosagem:200 MG, Indicação:Pó Para Solução Oral"
1872,Ácido Ascórbico,627556,"627556 - Ácido Ascórbico, Concentração:500 MG, Forma Farmaceutica:Comprimido Mastigável"
1872,Ácido Ascórbico,627555,"627555 - Ácido Ascórbico, Concentração:1 G, Forma Farmaceutica:Pó Oral"
1872,Ácido Ascórbico,618474,"618474 - Ácido Ascórbico, Composição:Associado Ao Aspartato De Arginina, Concentração:250 Mg +  250 MG, Forma Farmaceutica:Pó Efervescente"
1872,Ácido Ascórbico,618241,"618241 - Ácido Ascórbico, Composição:Biotina E Associações, Concentração:Cerca De 40 Mcg + 30 MCG"
1872,Ácido Ascórbico,611532,"611532 - Ácido Ascórbico, Composição:Associado Ao Ferro, Concentração:70 Mg + 30 MG"
1872,Ácido Ascórbico,601417,"601417 - Ácido Ascórbico, Concentração:250 MG, Forma Farmaceutica:Comprimido Vaginal"
1872,Ácido Ascórbico,479666,"479666 - Ácido Ascórbico, Concentração:1,5 G, Adicional:Formulação Especialmente Manipulada"
1872,Ácido Ascórbico,474742,"474742 - Ácido Ascórbico, Concentração:1 G"
1872,Ácido Ascórbico,474741,"474741 - Ácido Ascórbico, Concentração:500 MG, Forma Farmaceutica:Liberação Prolongada"
1872,Ácido Ascórbico,468946,"468946 - Ácido Ascórbico, Concentração:500 MG, Forma Farmaceutica:Comprimido Efervescente"
1872,Ácido Ascórbico,459809,"459809 - Ácido Ascórbico, Composição:Associado Ao Ferro, Concentração:45 Mg + 14 MG"
1872,Ácido Ascórbico,450561,"450561 - Ácido Ascórbico, Composição:Associado Ao Aspartato De Arginina, Concentração:1 G + 1 G, Forma Farmaceutica:Comprimido Efervescente"
1872,Ácido Ascórbico,448663,"448663 - Ácido Ascórbico, Concentração:200 MG/ML, Forma Farmaceutica:Solução Injetável"
1872,Ácido Ascórbico,395609,"395609 - Ácido Ascórbico, Composição:Associado À Citrato De Zinco, Concentração:1 G + 10 MG, Forma Farmaceutica:Comprimido Efervescente"
1872,Ácido Ascórbico,346317,"346317 - Ácido Ascórbico, Composição:Associado Com Aspartato De Arginina, Concentração:500mg + 500mg, Forma Farmaceutica:Comprimido Efervescente"
