codigo_item,caracteristicas_ocds
267671,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glibenclamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
399466,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG/ML""}]"
400390,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Buclizina; Sal Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
467009,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiopronina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
400435,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiopronina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
397438,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""6 MG""}]"
388403,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3 MG""}]"
273121,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""4 MG""}]"
273120,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG""}]"
273119,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
354516,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glipizida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
305106,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glucagon""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG""}]"
465074,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gliconato De Cálcio; O Fosfato De Cálcio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG/ML + 26 MG/ML""}]"
400762,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada Formulação Especialmente Manipulada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gliconato De Cálcio; Lidocaína, Petrolato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG + 20 MG/G""}]"
400761,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Tópica, Especialmente Manipulada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gliconato De Cálcio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
400759,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Tópica, Especialmente Manipulada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gliconato De Cálcio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
396155,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Efervescente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gliconato De Cálcio; O Lactobionato De Cálcio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2263 MG + 1750 MG""}]"
270019,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gliconato De Cálcio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1""}]"
275651,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gonadotropina; Coriônica Alfa Hcg Recomb, Coriogonadotropina Alfa""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MCG""}]"
275649,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gonadotropina; Coriônica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5000 UI""}]"
275647,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gonadotropina; Coriônica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1500 UI""}]"
604858,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema fechado bolsa frasco""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5""}]"
603563,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema fechado bolsa frasco""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1""}]"
603242,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Gel Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.4""}]"
440270,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.75""}]"
366913,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema fechado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose; O Cloreto De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.05 + 0.009""}]"
357880,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema fechado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.05""}]"
353564,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema fechado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5""}]"
276099,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema twist off""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.07""}]"
270092,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema fechado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.05""}]"
267544,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema fechado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1""}]"
267541,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5""}]"
267540,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.25""}]"
606838,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução P Infusão""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""bolsa frasco""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Granisetrona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.06 MG""}]"
352238,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Granisetrona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/ML""}]"
276842,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Granisetrona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG""}]"
273112,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Griseofulvina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
483775,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Xarope""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Guaifenesina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""6.67 MG/ML""}]"
480083,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Xarope""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Guaifenesina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""13.33 MG/ML""}]"
480082,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Xarope""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Guaifenesina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""16 MG/ML""}]"
632584,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fomepizol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 G/ML""}]"
639131,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""seringa preenchida canetas aplicadoras""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Palopegteriparatida; Pth""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MCG/ML""}]"
640327,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol; Sal Decanoato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""70.52 MG/ML""}]"
342139,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
342138,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
292196,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG/ML""}]"
292195,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral-Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG/ML""}]"
292194,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Sal Decanoato""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol; Haloperidol Decanoato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
267670,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG""}]"
267669,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
268462,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Líquido Inalante""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Halotano""}]"
433494,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Otológica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Peróxido De Uréia""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
433101,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó P Preparação Extemporânea""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ceftarolina; Fosamila""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""600 MG""}]"
270472,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Colutório""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""frasco nebulizador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hexamidina; Tetracaína Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG + 0.5 MG/ML""}]"
463626,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Prucaloprida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG""}]"
427719,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Prucaloprida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
627300,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidralazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""12.5 MG/ML""}]"
268115,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidralazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG/ML""}]"
268112,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidralazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
268111,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidralazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
448711,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável Intra-Articular""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""seringa preenchida""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hilano""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""8 MG/ML""}]"
469045,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidroclorotiazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
445107,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidroclorotiazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
382298,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidroclorotiazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG/ML""}]"
367511,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral Em Base De Xarope Simples""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidroclorotiazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/ML""}]"
364324,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidroclorotiazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""12.5 MG""}]"
